invoice_id,Client,Company Code,Fiscal Year,Document Number,Line Item Number,Assignment Number,Billing Number,Customer ID,Customer Name,Currency Code,Amount,Document Date,Due Date
13001,001,1000,2022,1000000827,001,INV100000000077775,1073794275,ETW4696582,AeroMax Manufacturing,SEK,1355745.15,20220920,20221005
13002,001,4000,2013,1000017623,001,INV100000000027411,0629293102,NVA0018948,Liu & Chao Engineering,NOK,5075666.32,20130920,20131007
13003,001,1000,2011,1000005153,001,INV100000000000895,3969404300,JVE9656627,Vista Health Care Services,USD,98874.88,20110920,20110923
13004,001,1000,2007,1000031665,001,INV100000000000341,1610068829,UNU1323836,Ferrari & Figli SRL,USD,223223.81,20070920,20071011
13005,001,1000,2020,1000026053,001,INV100000000018318,3140087725,YSV1911248,Galaxy IT Services,JPY,28711848.38,20200920,20201007
13006,001,4000,2004,1000018957,001,INV100000000015894,7828496212,TLW0369383,Blue Horizon Travel Ltd,JPY,10768406.52,20040920,20040922
13007,001,3000,2002,1000019066,001,INV100000000045458,8647903012,CZR7214715,Patel & Sons Pvt. Ltd.,USD,273408.91,20020920,20021016
13008,001,1000,2021,1000022081,001,INV100000000017264,8411705512,JMV1008381,Bertolini & Co. SRL,JPY,19419088.75,20210920,20211007
13009,001,1000,2021,1000019686,001,INV100000000025469,7557786571,JMV1008381,Bertolini & Co. SRL,JPY,23954758.26,20210920,20211012
13010,001,1000,2021,1000009453,001,INV100000000005477,3199766628,JMV1008381,Bertolini & Co. SRL,JPY,29186917.32,20210920,20211026
13011,001,2000,2020,1000017342,001,INV100000000004190,7053620838,CZR7214715,Patel & Sons Pvt. Ltd.,USD,29998.32,20200920,20200925
13012,001,2000,2020,1000004280,002,INV100000000000579,1631522209,CZR7214715,Patel & Sons Pvt. Ltd.,USD,52603.97,20200920,20200925
13013,001,2000,2020,1000046094,001,INV100000000008152,5052038033,CZR7214715,Patel & Sons Pvt. Ltd.,USD,188502.32,20200920,20201005
13014,001,1000,2008,1000028341,001,INV100000000033864,1086684178,TIH6044372,Dubois & Frères SARL,USD,338271.68,20080920,20080929
13015,001,1000,2008,1000009235,001,INV100000000022275,4962394934,TIH6044372,Dubois & Frères SARL,USD,11940.78,20080920,20081020
13016,001,1000,2003,1000016686,001,INV100000000017134,5571327161,RJT9884296,OpalStone Mining Inc.,EUR,89654.83,20030920,20030922
13017,001,2000,2020,1000006219,001,INV100000000017267,7803675360,TIH6044372,Dubois & Frères SARL,USD,144176.25,20200920,20201011
13018,001,1000,2010,1000029895,001,INV100000000016415,0201644641,ZAL0239607,Aurora Digital Labs,USD,172024.13,20100920,20101002
13019,001,1000,2013,1000003066,002,INV100000000027966,5731554355,KBR7146665,TerraNova Energy Co.,KRW,126895803.5,20130920,20130930
13020,001,1000,2013,1000010691,001,INV100000000024616,8703205846,YSV1911248,Galaxy IT Services,JPY,15295898.26,20130920,20131005
13021,001,1000,2010,1000014737,001,INV100000000004035,7062734999,UXJ6820071,Rossi & Figli S.p.A.,CHF,45831.47,20100920,20101010
13022,001,2000,2004,1000028643,002,INV100000000028291,6923989977,ABL2462450,Kim & Choi Electronics,EUR,79059.46,20040920,20041010
13023,001,4000,2014,1000015185,001,INV100000000008106,6129786331,ABL2462450,Kim & Choi Electronics,EUR,96848.16,20140920,20141004
13024,001,2000,2021,1000016986,001,INV100000000005568,1464354494,CEI4303673,Bianchi & Figli SRL,EUR,46940.64,20210920,20211013
13025,001,2000,2021,1000008593,001,INV100000000022594,8953120641,CEI4303673,Bianchi & Figli SRL,EUR,68728.24,20210920,20211003
13026,001,2000,2021,1000005630,001,INV100000000011708,7167539098,CEI4303673,Bianchi & Figli SRL,EUR,126351.88,20210920,20211001
13027,001,2000,2021,1000014443,001,INV100000000032572,0283444498,CEI4303673,Bianchi & Figli SRL,EUR,130356.98,20210920,20210925
13028,001,2000,2021,1000011991,002,INV100000000008201,9563686552,CEI4303673,Bianchi & Figli SRL,EUR,102057.63,20210920,20211006
13029,001,2000,2021,1000008352,002,INV100000000007725,0587855295,CEI4303673,Bianchi & Figli SRL,EUR,148131.08,20210920,20211015
13030,001,1000,2010,1000031138,001,INV100000000000016,5317461604,UNU1323836,Ferrari & Figli SRL,USD,426320.66,20100920,20101003
13031,001,2000,2012,1000001648,001,INV100000000010340,8616601622,TCO9263651,Zhao & Sons Ltd.,EUR,38970.09,20120920,20121004
13032,001,2000,2003,1000014871,001,INV100000000010227,9261118288,XQI8289538,Nexus Financial Services,USD,321148.95,20030920,20031002
13033,001,1000,2016,1000007261,001,INV100000000051749,3543432890,EXV9923358,Kim & Lee Technologies,USD,71017.53,20160920,20161002
13034,001,1000,2018,1000011142,001,INV100000000027795,1504428945,HFX5107881,Pacific Ocean Fisheries,USD,157914.38,20180920,20181004
13035,001,1000,2015,1000007702,001,INV100000000036794,2250136366,ZAL0239607,Aurora Digital Labs,USD,199564.28,20150920,20151003
13036,001,3000,2011,1000009375,001,INV100000000005180,2967622240,GXB1113780,Hassan & Co. Ltd.,EUR,212803.47,20110920,20111004
13037,001,2000,2002,1000017404,001,INV100000000018882,9633587011,ZYU5636450,Nakamura & Co. 株式会社,EUR,160015.42,20020920,20020929
13038,001,2000,2022,1000012923,001,INV100000000011513,0862467976,YMT4618717,Red Maple Ventures,USD,157919.9,20220920,20221013
13039,001,2000,2022,1000021587,001,INV100000000071809,2994784411,YMT4618717,Red Maple Ventures,USD,62453.91,20220920,20220930
13040,001,2000,2017,1000010296,001,INV100000000021005,0002658152,QNK4898931,Bertolini & Figli S.p.A.,JPY,12755431.93,20170920,20171007
13041,001,3000,2016,1000028465,001,INV100000000007983,8600641175,EXV9923358,Kim & Lee Technologies,USD,261801.96,20160920,20161031
13042,001,1000,2013,1000031247,001,INV100000000039571,2348929800,CEI4303673,Bianchi & Figli SRL,EUR,286382.25,20130920,20131002
13043,001,2000,2023,1000012842,001,INV100000000000754,7487303699,ZYU5636450,Nakamura & Co. 株式会社,EUR,197329.42,20230920,20231030
13044,001,4000,2023,1000008658,002,INV100000000006370,6555022632,MUT0417299,Ramirez & Hijos Consultoría,USD,25477.87,20230920,20231015
13045,001,1000,2014,1000006610,001,INV100000000018248,2701641945,MTU0130847,Ivanov & Sons Engineering,USD,96137.01,20140920,20141006
13046,001,7000,2008,1000005962,001,INV100000000013121,7254927415,QNK4898931,Bertolini & Figli S.p.A.,JPY,24060220.45,20080920,20080929
13047,001,4000,2012,1000022173,001,INV100000000008895,6402342371,IUX2238877,Patel & Co. Pvt. Ltd.,USD,114499.38,20120920,20120927
13048,001,4000,2012,1000006836,001,INV100000000010758,5035814164,IUX2238877,Patel & Co. Pvt. Ltd.,USD,49891.21,20120920,20121002
13049,001,4000,2012,1000008656,001,INV100000000018036,4254355425,IUX2238877,Patel & Co. Pvt. Ltd.,USD,170825.13,20120920,20121013
13050,001,1000,2018,1000010641,001,INV100000000011804,9337121679,TIH6044372,Dubois & Frères SARL,USD,194877.86,20180920,20181007
13051,001,3000,2023,1000006767,001,INV100000000009550,1013298567,ZYU5636450,Nakamura & Co. 株式会社,EUR,301047.28,20230920,20231025
13052,001,2000,2000,1000012136,001,INV100000000002094,1587585501,XWZ9909813,Crimson Event Management,USD,264349.02,20000920,20001004
13053,001,1000,2005,1000013423,001,INV100000000004932,0183612382,PNH6985521,Smith & Co. Consulting,USD,112575.22,20050920,20051003
13054,001,1000,2014,1000025810,002,INV100000000010975,4907578091,ZAL0239607,Aurora Digital Labs,USD,179366.85,20140920,20140930
13055,001,1000,2012,1000014924,001,INV100000000036695,0590666509,ZAL0239607,Aurora Digital Labs,USD,103255.07,20120920,20121016
13056,001,1000,2012,1000004142,001,INV100000000010871,6656942864,ZAL0239607,Aurora Digital Labs,USD,66729.04,20120920,20121006
13057,001,1000,2012,1000001122,001,INV100000000012099,3824268211,ZAL0239607,Aurora Digital Labs,USD,241513.28,20120920,20121010
13058,001,1000,2020,1000016601,001,INV100000000005578,6829696861,EXV9923358,Kim & Lee Technologies,USD,98418.4,20200920,20200925
13059,001,1000,2014,1000021401,002,INV100000000012857,6985693362,JMV1008381,Bertolini & Co. SRL,JPY,38072670.68,20140920,20140924
13060,001,1000,2018,1000003691,001,INV100000000006355,8771922344,QNK4898931,Bertolini & Figli S.p.A.,JPY,25317734.47,20180920,20181005
13061,001,1000,2007,1000001672,001,INV100000000012587,5769314915,KST5094255,Infinity Edge Technologies,EUR,257693.16,20070920,20070920
13062,001,3000,2018,1000010764,001,INV100000000015454,2211711835,QNK4898931,Bertolini & Figli S.p.A.,JPY,24381604.24,20180920,20180926
13063,001,1000,2001,1000012763,001,INV100000000002631,6116696047,QNK4898931,Bertolini & Figli S.p.A.,JPY,20284408.2,20010920,20011008
13064,001,1000,2001,1000024863,001,INV100000000025897,4671486874,ZYU5636450,Nakamura & Co. 株式会社,EUR,187827.33,20010920,20010921
13065,001,2000,2000,1000016059,001,INV100000000002353,0273759460,EEN7276041,Apollo Catering Services,USD,39323.24,20000920,20001009
13066,001,1000,2014,1000023149,001,INV100000000011424,6012371843,ZYU5636450,Nakamura & Co. 株式会社,EUR,249779.36,20140920,20141009
13067,001,1000,2023,1000013012,002,INV100000000026195,8880648760,UXJ6820071,Rossi & Figli S.p.A.,CHF,53793.47,20230920,20231006
13068,001,1000,2002,1000002629,001,INV100000000022987,9742822243,YGQ8237982,Eagle Financial Group,USD,205012.59,20020920,20021014
13069,001,2000,2011,1000008474,001,INV100000000007515,7689992514,PNH6985521,Smith & Co. Consulting,USD,63511.5,20110920,20110926
13070,001,1000,2008,1000019978,002,INV100000000009302,6712381349,ABL2462450,Kim & Choi Electronics,EUR,204667.73,20080920,20080928
13071,001,2000,2015,1000012205,001,INV100000000028101,0908863606,ZAL0239607,Aurora Digital Labs,USD,132910.77,20150920,20151003
13072,001,1000,2003,1000035507,001,INV100000000017461,7737619154,JVE9656627,Vista Health Care Services,USD,227444.12,20030920,20031029
13073,001,1000,2017,1000017797,001,INV100000000010787,2992086801,CDK1354752,Ivanov & Partners Ltd.,USD,102270.69,20170920,20171025
13074,001,2000,2012,1000016143,001,INV100000000031673,7056888522,YSV1911248,Galaxy IT Services,JPY,28404677.98,20120920,20120929
13075,001,1000,2010,1000026327,001,INV100000000013606,4755091004,UNU1323836,Ferrari & Figli SRL,USD,117219.68,20100920,20100926
13076,001,6000,2010,1000026417,001,INV100000000004180,4676534932,IUX2238877,Patel & Co. Pvt. Ltd.,USD,108574.84,20100920,20101002
13077,001,3000,2011,1000000921,001,INV100000000013707,4177501618,ABL2462450,Kim & Choi Electronics,EUR,102248.4,20110920,20111004
13078,001,1000,2008,1000040638,001,INV100000000016593,5078272211,EVP4571878,Renault & Fils SARL,EUR,232533.02,20080920,20080926
13079,001,1000,2008,1000012362,001,INV100000000005109,7029652711,EVP4571878,Renault & Fils SARL,EUR,63130.7,20080920,20080923
13080,001,2000,2007,1000034109,001,INV100000000009430,0954739988,TLW0369383,Blue Horizon Travel Ltd,JPY,15252212.9,20070920,20071001
13081,001,1000,2001,1000008386,001,INV100000000039317,6560575788,QNK4898931,Bertolini & Figli S.p.A.,JPY,8171522.78,20010920,20011008
13082,001,1000,2001,1000013827,001,INV100000000019032,0249075846,QNK4898931,Bertolini & Figli S.p.A.,JPY,44325067.98,20010920,20011009
13083,001,3000,2013,1000000819,001,INV100000000005747,6264307257,KVF4482570,Santos & Filhos Comércio,EUR,310287.12,20130920,20130928
13084,001,3000,2017,1000025556,001,INV100000000028460,3956043660,GXB1113780,Hassan & Co. Ltd.,EUR,179543.32,20170920,20171014
13085,001,1000,2001,1000020951,001,INV100000000002147,8172020613,YMT4618717,Red Maple Ventures,USD,168116.87,20010920,20011007
13086,001,1000,2008,1000017078,001,INV100000000018203,6097644554,BEY4435252,Vulcan Heavy Industries,USD,77611.7,20080920,20081015
13087,001,1000,2008,1000000832,001,INV100000000009247,2476729243,BEY4435252,Vulcan Heavy Industries,USD,150259.92,20080920,20081011
13088,001,6000,2024,1000001978,001,INV100000000039761,6908365443,TCO9263651,Zhao & Sons Ltd.,EUR,134819.02,20240920,20240927
13089,001,1000,2015,1000014048,001,INV100000000023252,6786471503,ZAL0239607,Aurora Digital Labs,USD,181519.57,20150920,20151016
13090,001,3000,2014,1000004599,002,INV100000000024981,9427010035,GXB1113780,Hassan & Co. Ltd.,EUR,159539.21,20140920,20141002
13091,001,3000,2014,1000015808,001,INV100000000004999,4901578557,GXB1113780,Hassan & Co. Ltd.,EUR,21245.97,20140920,20140924
13092,001,3000,2014,1000021574,001,INV100000000033932,7230270986,GXB1113780,Hassan & Co. Ltd.,EUR,110309.98,20140920,20140927
13093,001,3000,2014,1000015681,001,INV100000000004176,3625171744,GXB1113780,Hassan & Co. Ltd.,EUR,140077.59,20140920,20141007
13094,001,3000,2014,1000054039,001,INV100000000035269,5145992514,GXB1113780,Hassan & Co. Ltd.,EUR,21200.31,20140920,20141012
13095,001,1000,2019,1000002245,001,INV100000000009035,9355444607,BEY4435252,Vulcan Heavy Industries,USD,94925.4,20190920,20191007
13096,001,2000,2010,1000029122,001,INV100000000003620,8953879867,TAE8255972,Lumen Power Technologies,EUR,66904.71,20100920,20101004
13097,001,1000,2004,1000026122,001,INV100000000015279,8332145870,EVP4571878,Renault & Fils SARL,EUR,40883.02,20040920,20041008
13098,001,1000,2012,1000013384,001,INV100000000019922,6737172612,JJM5054555,Shoreline Property Group,USD,92413.25,20120920,20121019
13099,001,1000,2019,1000025282,001,INV100000000027418,8581687621,CEI4303673,Bianchi & Figli SRL,EUR,36940.47,20190920,20191011
13100,001,1000,2008,1000006003,001,INV100000000006900,6238535703,CEI4303673,Bianchi & Figli SRL,EUR,61094.97,20080920,20081003
13101,001,1000,2000,1000013832,001,INV100000000006255,4049624193,ETW4696582,AeroMax Manufacturing,SEK,1308977.41,20000920,20001017
13102,001,2000,2010,1000012753,001,INV100000000007155,3656271904,GXB1113780,Hassan & Co. Ltd.,EUR,184425.71,20100920,20100929
13103,001,2000,2015,1000010008,001,INV100000000010394,9651474908,NVA0018948,Liu & Chao Engineering,NOK,1704927.23,20150920,20151009
13104,001,1000,2011,1000012522,001,INV100000000011966,4130801288,YGQ8237982,Eagle Financial Group,USD,69341.28,20110920,20110923
13105,001,2000,2009,1000007879,001,INV100000000007236,8039228762,JVE9656627,Vista Health Care Services,USD,211479.37,20090920,20090927
13106,001,1000,2006,1000050611,002,INV100000000003846,2569166394,UNU1323836,Ferrari & Figli SRL,USD,48837.54,20060920,20061016
13107,001,1000,2019,1000024746,002,INV100000000004671,2994752882,EIJ1498063,Rossi & Figli Costruzioni,USD,275600.7,20190920,20191013
13108,001,3000,2015,1000029239,001,INV100000000012823,8919743305,JVE9656627,Vista Health Care Services,USD,253413.23,20150920,20151004
13109,001,5000,2023,1000000687,001,INV100000000008758,7859755084,MTU0130847,Ivanov & Sons Engineering,USD,134709.57,20230920,20231030
13110,001,5000,2023,1000015409,001,INV100000000001073,0540536885,MTU0130847,Ivanov & Sons Engineering,USD,31970.45,20230920,20231017
13111,001,5000,2023,1000013367,001,INV100000000041330,6143957514,MTU0130847,Ivanov & Sons Engineering,USD,76431.0,20230920,20230925
13112,001,5000,2023,1000005096,001,INV100000000036067,6341687922,MTU0130847,Ivanov & Sons Engineering,USD,159444.97,20230920,20230929
13113,001,1000,2009,1000006468,001,INV100000000012114,0944442320,XWZ9909813,Crimson Event Management,USD,454500.18,20090920,20091023
13114,001,1000,2011,1000003053,002,INV100000000007222,3114306054,YMT4618717,Red Maple Ventures,USD,77674.98,20110920,20110930
13115,001,1000,2008,1000002440,001,INV100000000011646,8176376065,CDK1354752,Ivanov & Partners Ltd.,USD,50790.58,20080920,20080928
13116,001,1000,2021,1000038987,001,INV100000000023904,0377345417,SVK9876542,Oliveira & Filhos Comércio,USD,319662.46,20210920,20211014
13117,001,1000,2001,1000000882,001,INV100000000003464,3624656083,HFX5107881,Pacific Ocean Fisheries,USD,245671.66,20010920,20011007
13118,001,2000,2001,1000019243,001,INV100000000011588,4404206922,JJM5054555,Shoreline Property Group,USD,99123.82,20010920,20011017
13119,001,2000,2001,1000029271,001,INV100000000012366,9811421797,JJM5054555,Shoreline Property Group,USD,111139.44,20010920,20010925
13120,001,2000,2001,1000005184,001,INV100000000014199,2793257436,JJM5054555,Shoreline Property Group,USD,388520.41,20010920,20010929
13121,001,2000,2016,1000002601,001,INV100000000013858,0953930570,YMT4618717,Red Maple Ventures,USD,60639.52,20160920,20161003
13122,001,1000,2003,1000016067,001,INV100000000005658,3294244571,KST5094255,Infinity Edge Technologies,EUR,71200.8,20030920,20031014
13123,001,1000,2003,1000004154,001,INV100000000018968,8503781843,KST5094255,Infinity Edge Technologies,EUR,133831.11,20030920,20031005
13124,001,1000,2003,1000015815,001,INV100000000004934,0026216238,KST5094255,Infinity Edge Technologies,EUR,156682.94,20030920,20031010
13125,001,3000,2004,1000015814,001,INV100000000033119,2176486625,ABL2462450,Kim & Choi Electronics,EUR,146793.51,20040920,20041025
13126,001,1000,2020,1000011400,001,INV100000000006729,7708899799,KVF4482570,Santos & Filhos Comércio,EUR,106471.18,20200920,20201005
13127,001,1000,2005,1000010925,001,INV100000000041853,9843468918,ABL2462450,Kim & Choi Electronics,EUR,212534.06,20050920,20051004
13128,001,1000,2019,1000012227,001,INV100000000023173,6994071767,EVP4571878,Renault & Fils SARL,EUR,8984.47,20190920,20191010
13129,001,1000,2019,1000015175,001,INV100000000021788,2741979222,EVP4571878,Renault & Fils SARL,EUR,153535.55,20190920,20191002
13130,001,1000,2019,1000017333,001,INV100000000000150,8564778226,EVP4571878,Renault & Fils SARL,EUR,198867.44,20190920,20190930
13131,001,1000,2019,1000012308,001,INV100000000017692,1706145419,EVP4571878,Renault & Fils SARL,EUR,112812.96,20190920,20190926
13132,001,1000,2018,1000012914,001,INV100000000008154,6020323850,EXV9923358,Kim & Lee Technologies,USD,123568.57,20180920,20181021
13133,001,1000,2021,1000039901,001,INV100000000024558,7491005149,ABL2462450,Kim & Choi Electronics,EUR,293830.59,20210920,20211016
13134,001,2000,2015,1000000201,001,INV100000000057899,5132197837,AVR1905370,Dupont & Frères SARL,EUR,36512.42,20150920,20151024
13135,001,2000,2024,1000031349,001,INV100000000038098,8614569438,JMV1008381,Bertolini & Co. SRL,JPY,25491208.59,20240920,20241005
13136,001,1000,2004,1000017649,001,INV100000000000885,4580114369,MTU0130847,Ivanov & Sons Engineering,USD,199046.84,20040920,20041001
13137,001,1000,2023,1000000845,001,INV100000000003870,2818244460,RJT9884296,OpalStone Mining Inc.,EUR,331562.45,20230920,20231002
13138,001,1000,2011,1000002068,001,INV100000000002253,1264262217,BEY4435252,Vulcan Heavy Industries,USD,332893.85,20110920,20111011
13139,001,1000,2014,1000016160,001,INV100000000007098,6286049941,CZR7214715,Patel & Sons Pvt. Ltd.,USD,164092.24,20140920,20140926
13140,001,1000,2018,1000009403,001,INV100000000007027,6984760395,KVF4482570,Santos & Filhos Comércio,EUR,161779.2,20180920,20181017
13141,001,1000,2018,1000011799,001,INV100000000037097,4118763057,KVF4482570,Santos & Filhos Comércio,EUR,216385.21,20180920,20181001
13142,001,1000,2018,1000007311,001,INV100000000006029,2468402858,KVF4482570,Santos & Filhos Comércio,EUR,76491.29,20180920,20180929
13143,001,5000,2020,1000084614,001,INV100000000032342,3697806339,RJT9884296,OpalStone Mining Inc.,EUR,130470.42,20200920,20201004
13144,001,7000,2020,1000013505,001,INV100000000000606,9707919610,CZR7214715,Patel & Sons Pvt. Ltd.,USD,14976.49,20200920,20201009
13145,001,1000,2011,1000005863,001,INV100000000022104,4720799029,GXB1113780,Hassan & Co. Ltd.,EUR,62488.55,20110920,20110928
13146,001,1000,2011,1000017195,001,INV100000000019917,5531302462,ZAL0239607,Aurora Digital Labs,USD,58373.72,20110920,20110926
13147,001,1000,2005,1000013381,001,INV100000000036132,6763618598,TLW0369383,Blue Horizon Travel Ltd,JPY,12489754.25,20050920,20051005
13148,001,1000,2002,1000013810,001,INV100000000002760,3406680791,KBR7146665,TerraNova Energy Co.,KRW,457484314.34,20020920,20021024
13149,001,1000,2002,1000023426,001,INV100000000005080,8934213257,KBR7146665,TerraNova Energy Co.,KRW,122121024.86,20020920,20020923
13150,001,5000,2013,1000003534,001,INV100000000011435,7590331376,JJM5054555,Shoreline Property Group,USD,214778.99,20130920,20131006
13151,001,2000,2003,1000025448,001,INV100000000013653,1487910819,EEN7276041,Apollo Catering Services,USD,162760.36,20030920,20031005
13152,001,3000,2022,1000018624,002,INV100000000039416,0899035852,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,269591.01,20220920,20220923
13153,001,2000,2007,1000025022,001,INV100000000029528,3652330276,HFX5107881,Pacific Ocean Fisheries,USD,197707.93,20070920,20070928
13154,001,6000,2013,1000003425,001,INV100000000003952,0829893395,YSD3087280,Ramirez & Hijos Servicios,USD,338076.86,20130920,20130927
13155,001,1000,2022,1000021088,001,INV100000000015429,3357806254,NVA0018948,Liu & Chao Engineering,NOK,2377684.66,20220920,20221029
13156,001,1000,2004,1000005418,001,INV100000000018142,7991398417,YSV1911248,Galaxy IT Services,JPY,46465090.16,20040920,20041002
13157,001,4000,2003,1000040924,001,INV100000000001163,4770505288,RJT9884296,OpalStone Mining Inc.,EUR,316998.76,20030920,20031008
13158,001,1000,2005,1000013207,001,INV100000000017184,4372151438,EXV9923358,Kim & Lee Technologies,USD,50500.72,20050920,20051014
13159,001,1000,2004,1000010807,001,INV100000000016631,8008697580,CEI4303673,Bianchi & Figli SRL,EUR,129320.86,20040920,20041005
13160,001,1000,2008,1000028161,001,INV100000000009051,8473707090,RJT9884296,OpalStone Mining Inc.,EUR,55068.23,20080920,20081003
13161,001,1000,2016,1000027065,001,INV100000000038505,4211573694,TCO9263651,Zhao & Sons Ltd.,EUR,162827.78,20160920,20161102
13162,001,8000,2011,1000007820,001,INV100000000040311,3484472887,GXB1113780,Hassan & Co. Ltd.,EUR,210257.33,20110920,20111005
13163,001,2000,2024,1000022880,001,INV100000000002051,7769701064,NVA0018948,Liu & Chao Engineering,NOK,706362.98,20240920,20240929
13164,001,1000,2012,1000013634,001,INV100000000034312,2729727567,CZR7214715,Patel & Sons Pvt. Ltd.,USD,178401.6,20120920,20121022
13165,001,1000,2019,1000003993,001,INV100000000015966,9845501094,ABL2462450,Kim & Choi Electronics,EUR,155302.88,20190920,20191012
13166,001,1000,2019,1000025153,001,INV100000000005374,8027910005,ABL2462450,Kim & Choi Electronics,EUR,163810.77,20190920,20191025
13167,001,1000,2019,1000020321,001,INV100000000021281,7387529893,ABL2462450,Kim & Choi Electronics,EUR,261725.22,20190920,20191010
13168,001,1000,2019,1000041400,001,INV100000000001758,6600467224,ABL2462450,Kim & Choi Electronics,EUR,207344.08,20190920,20191013
13169,001,1000,2006,1000048009,001,INV100000000007239,3780008809,UKG9830524,Tanaka & Co. 株式会社,USD,11692.45,20060920,20061009
13170,001,3000,2021,1000009656,001,INV100000000000996,0148646244,MTU0130847,Ivanov & Sons Engineering,USD,195618.43,20210920,20211017
13171,001,2000,2011,1000020790,001,INV100000000012156,4555266854,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,224139.95,20110920,20110921
13172,001,2000,2011,1000003174,001,INV100000000000901,3430909339,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,183245.09,20110920,20111017
13173,001,2000,2011,1000050055,001,INV100000000008983,3985875117,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,258551.62,20110920,20110922
13174,001,2000,2011,1000007636,001,INV100000000004731,8898754110,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,105448.19,20110920,20111007
13175,001,1000,2006,1000016650,001,INV100000000013642,1441677097,GXB1113780,Hassan & Co. Ltd.,EUR,64236.47,20060920,20061008
13176,001,1000,2002,1000020337,001,INV100000000015550,1679981864,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,203119.53,20020920,20021028
13177,001,1000,2003,1000008842,001,INV100000000004928,8521454908,CZR7214715,Patel & Sons Pvt. Ltd.,USD,139778.05,20030920,20031002
13178,001,1000,2024,1000006397,001,INV100000000017059,7380504265,ZYU5636450,Nakamura & Co. 株式会社,EUR,30450.24,20240920,20241017
13179,001,1000,2017,1000023533,001,INV100000000005690,1891702679,HFX5107881,Pacific Ocean Fisheries,USD,50083.33,20170920,20171013
13180,001,1000,2017,1000012574,001,INV100000000007734,5996277679,HFX5107881,Pacific Ocean Fisheries,USD,152605.63,20170920,20170927
13181,001,1000,2017,1000012515,001,INV100000000017616,9263281696,HFX5107881,Pacific Ocean Fisheries,USD,98287.07,20170920,20171016
13182,001,1000,2006,1000007770,001,INV100000000003269,1664622824,CZR7214715,Patel & Sons Pvt. Ltd.,USD,204286.51,20060920,20061006
13183,001,1000,2019,1000052761,001,INV100000000007036,2632601799,TIH6044372,Dubois & Frères SARL,USD,302908.04,20190920,20191010
13184,001,1000,2019,1000024888,001,INV100000000011091,5479987202,TIH6044372,Dubois & Frères SARL,USD,55883.71,20190920,20191016
13185,001,3000,2013,1000001269,001,INV100000000006270,7014343968,JMV1008381,Bertolini & Co. SRL,JPY,49324138.06,20130920,20131015
13186,001,3000,2013,1000016400,001,INV100000000028673,7175405574,JMV1008381,Bertolini & Co. SRL,JPY,45978872.97,20130920,20131012
13187,001,3000,2013,1000011018,001,INV100000000026018,9092547079,JMV1008381,Bertolini & Co. SRL,JPY,29038677.16,20130920,20131017
13188,001,3000,2013,1000007856,001,INV100000000067468,6199023015,JMV1008381,Bertolini & Co. SRL,JPY,18081181.43,20130920,20130926
13189,001,1000,2011,1000014400,001,INV100000000022510,6382929476,MTU0130847,Ivanov & Sons Engineering,USD,99095.93,20110920,20111006
13190,001,2000,2001,1000008327,001,INV100000000030414,5948128696,ZYU5636450,Nakamura & Co. 株式会社,EUR,18143.28,20010920,20010924
13191,001,5000,2018,1000010864,001,INV100000000034150,0918530780,EVP4571878,Renault & Fils SARL,EUR,253858.98,20180920,20180927
13192,001,4000,2005,1000016091,001,INV100000000003133,2179271807,JYB8631854,Dubois & Co. S.A.R.L.,USD,418347.75,20050920,20051004
13193,001,1000,2016,1000009921,001,INV100000000013151,4606549955,AVR1905370,Dupont & Frères SARL,EUR,153643.92,20160920,20161006
13194,001,1000,2016,1000026689,001,INV100000000005511,0287899900,AVR1905370,Dupont & Frères SARL,EUR,115277.49,20160920,20161013
13195,001,1000,2016,1000043584,001,INV100000000020271,5187199663,AVR1905370,Dupont & Frères SARL,EUR,210242.56,20160920,20161010
13196,001,1000,2016,1000028083,001,INV100000000023058,4188823848,AVR1905370,Dupont & Frères SARL,EUR,230562.08,20160920,20161001
13197,001,1000,2016,1000009269,001,INV100000000001010,1851084053,AVR1905370,Dupont & Frères SARL,EUR,107419.66,20160920,20160922
13198,001,1000,2007,1000016789,001,INV100000000010619,7195352407,TLW0369383,Blue Horizon Travel Ltd,JPY,51604750.41,20070920,20071018
13199,001,1000,2020,1000016233,002,INV100000000031300,0879934206,MTU0130847,Ivanov & Sons Engineering,USD,198522.55,20200920,20200922
13200,001,1000,2020,1000006340,001,INV100000000010919,0418649373,MTU0130847,Ivanov & Sons Engineering,USD,53656.28,20200920,20201012
13201,001,1000,2020,1000014902,001,INV100000000008056,4094860497,MTU0130847,Ivanov & Sons Engineering,USD,187001.12,20200920,20201016
13202,001,1000,2020,1000016478,001,INV100000000004034,6694704323,MTU0130847,Ivanov & Sons Engineering,USD,25490.18,20200920,20201008
13203,001,1000,2006,1000005672,001,INV100000000020928,7465895912,JVE9656627,Vista Health Care Services,USD,111008.98,20060920,20061005
13204,001,2000,2015,1000027159,001,INV100000000000109,9904325724,CEI4303673,Bianchi & Figli SRL,EUR,28557.0,20150920,20151011
