invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,NAME1,WAERS,WRBTR,BLDAT,ZFBDT
13246,001,1000,2016,1000013684,001,INV100000000001617,5916222062,CDK1354752,Ivanov & Partners Ltd.,USD,100413.29,20160920,20161006
13247,001,2000,2020,1000028258,001,INV100000000012354,6412584879,XVO6675883,Schmidt & Co. Handels,USD,84791.98,20200920,20201006
13248,001,1000,2009,1000012427,001,INV100000000018935,1674010047,KST5094255,Infinity Edge Technologies,EUR,202796.95,20090920,20091026
13249,001,1000,2020,1000008507,001,INV100000000077553,6952155268,PNH6985521,Smith & Co. Consulting,USD,80190.2,20200920,20201012
13250,001,1000,2020,1000024961,001,INV100000000024245,4959880461,PNH6985521,Smith & Co. Consulting,USD,247219.02,20200920,20201001
13251,001,1000,2024,1000001880,001,INV100000000037222,4908803737,TAE8255972,Lumen Power Technologies,EUR,291627.75,20240920,20241010
13252,001,1000,2018,1000003969,001,INV100000000001416,3214488841,TAE8255972,Lumen Power Technologies,EUR,353036.03,20180920,20181005
13253,001,1000,2018,1000022121,001,INV100000000003705,7048753283,TAE8255972,Lumen Power Technologies,EUR,58738.37,20180920,20180925
13254,001,1000,2018,1000008511,001,INV100000000077428,7453082835,TAE8255972,Lumen Power Technologies,EUR,165080.74,20180920,20181006
13255,001,1000,2001,1000020600,001,INV100000000030331,2379727022,JJM5054555,Shoreline Property Group,USD,146236.19,20010920,20011002
13256,001,1000,2002,1000029572,001,INV100000000020413,1903450276,JJM5054555,Shoreline Property Group,USD,104149.34,20020920,20020929
13257,001,1000,2005,1000024358,001,INV100000000033703,8433409263,TCO9263651,Zhao & Sons Ltd.,EUR,190117.69,20050920,20051002
13258,001,1000,2024,1000023836,001,INV100000000024496,4879930592,EIJ1498063,Rossi & Figli Costruzioni,USD,69820.35,20240920,20240929
13259,001,1000,2023,1000009081,001,INV100000000004454,9102276508,ETW4696582,AeroMax Manufacturing,SEK,2067185.66,20230920,20231017
13260,001,1000,2023,1000024876,001,INV100000000004809,2929277771,ETW4696582,AeroMax Manufacturing,SEK,700358.3,20230920,20231008
13261,001,1000,2023,1000012097,001,INV100000000005255,9627299292,ETW4696582,AeroMax Manufacturing,SEK,583090.12,20230920,20231003
13262,001,2000,2013,1000011070,001,INV100000000037047,6511124431,EEN7276041,Apollo Catering Services,USD,195838.34,20130920,20130924
13263,001,1000,2007,1000028393,001,INV100000000005815,1036148832,CZR7214715,Patel & Sons Pvt. Ltd.,USD,82646.88,20070920,20071006
13264,001,1000,2007,1000005586,001,INV100000000007794,2866956669,CZR7214715,Patel & Sons Pvt. Ltd.,USD,44829.03,20070920,20071104
13265,001,1000,2007,1000002617,001,INV100000000015408,9142982236,CZR7214715,Patel & Sons Pvt. Ltd.,USD,55715.04,20070920,20071002
13266,001,1000,2007,1000003145,001,INV100000000000528,7690376351,CZR7214715,Patel & Sons Pvt. Ltd.,USD,224527.87,20070920,20071031
13267,001,1000,2012,1000021190,001,INV100000000015484,0599781789,ETW4696582,AeroMax Manufacturing,SEK,514255.99,20120920,20121022
13268,001,2000,2009,1000013055,001,INV100000000016547,3456344813,TCO9263651,Zhao & Sons Ltd.,EUR,132453.92,20090920,20091008
13269,001,2000,2014,1000019092,001,INV100000000005581,1222118956,CDK1354752,Ivanov & Partners Ltd.,USD,403104.86,20140920,20141022
13270,001,2000,2008,1000007785,001,INV100000000010436,3079798641,UNU1323836,Ferrari & Figli SRL,USD,176516.97,20080920,20081013
13271,001,1000,2008,1000007630,001,INV100000000007567,5058411694,PNH6985521,Smith & Co. Consulting,USD,162449.71,20080920,20081008
13272,001,1000,2002,1000061458,001,INV100000000026834,8040586722,ABL2462450,Kim & Choi Electronics,EUR,32727.42,20020920,20021011
13273,001,1000,2005,1000025811,001,INV100000000030846,4115687622,TAE8255972,Lumen Power Technologies,EUR,97942.15,20050920,20050927
13274,001,1000,2006,1000022172,001,INV100000000000916,9623516201,TIH6044372,Dubois & Frères SARL,USD,165504.57,20060920,20061001
13275,001,1000,2017,1000006186,001,INV100000000008139,9658768702,UXJ6820071,Rossi & Figli S.p.A.,CHF,124659.46,20170920,20171021
13276,001,3000,2013,1000025087,001,INV100000000007816,1406036307,NVA0018948,Liu & Chao Engineering,NOK,1278165.57,20130920,20131011
13277,001,4000,2023,1000004392,001,INV100000000022673,5652623931,TLW0369383,Blue Horizon Travel Ltd,JPY,6627715.58,20230920,20230921
13278,001,1000,2017,1000021315,001,INV100000000016670,6743813927,TIH6044372,Dubois & Frères SARL,USD,234501.18,20170920,20170926
13279,001,4000,2007,1000044339,001,INV100000000017144,3988483575,GPN1729300,Schmidt & Partners AG,KRW,410734890.06,20070920,20071005
13280,001,1000,2012,1000031940,001,INV100000000011895,8766785544,HFX5107881,Pacific Ocean Fisheries,USD,159394.3,20120920,20120929
13281,001,1000,2000,1000006965,001,INV100000000003991,8256502992,YGQ8237982,Eagle Financial Group,USD,186115.74,20000920,20001017
13282,001,5000,2010,1000010428,001,INV100000000023302,7872041342,TIH6044372,Dubois & Frères SARL,USD,77521.57,20100920,20101020
13283,001,2000,2024,1000020692,002,INV100000000007838,6490837759,ETW4696582,AeroMax Manufacturing,SEK,421160.92,20240920,20241005
13284,001,2000,2024,1000016513,001,INV100000000009751,6093897587,ETW4696582,AeroMax Manufacturing,SEK,1458236.01,20240920,20241006
13285,001,2000,2024,1000008594,001,INV100000000027392,8576370065,ETW4696582,AeroMax Manufacturing,SEK,2067201.1,20240920,20241002
13286,001,3000,2016,1000004327,001,INV100000000007429,6030351128,MLW7256855,Santos & Filho Lda.,AUD,365806.41,20160920,20160926
13287,001,1000,2018,1000002770,001,INV100000000025899,9866919489,EIJ1498063,Rossi & Figli Costruzioni,USD,273839.17,20180920,20181002
13288,001,1000,2018,1000011904,001,INV100000000015483,2305060675,EIJ1498063,Rossi & Figli Costruzioni,USD,369981.72,20180920,20181008
13289,001,1000,2018,1000015026,001,INV100000000056159,9373773677,EIJ1498063,Rossi & Figli Costruzioni,USD,114266.49,20180920,20181031
13290,001,1000,2018,1000007656,001,INV100000000019826,2195754482,EIJ1498063,Rossi & Figli Costruzioni,USD,318192.97,20180920,20181013
13291,001,2000,2008,1000011951,001,INV100000000002126,4524309871,CDK1354752,Ivanov & Partners Ltd.,USD,42707.29,20080920,20081029
13292,001,6000,2011,1000006060,001,INV100000000014130,9087363692,KVF4482570,Santos & Filhos Comércio,EUR,321669.79,20110920,20111003
13293,001,1000,2008,1000011177,001,INV100000000012689,8481363448,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,44269.32,20080920,20081010
13294,001,2000,2017,1000027750,001,INV100000000001618,6615214581,CZR7214715,Patel & Sons Pvt. Ltd.,USD,104626.42,20170920,20170928
13295,001,2000,2017,1000014854,001,INV100000000033944,2220204545,CZR7214715,Patel & Sons Pvt. Ltd.,USD,132103.16,20170920,20171005
13296,001,2000,2017,1000024555,001,INV100000000008532,5301595216,CZR7214715,Patel & Sons Pvt. Ltd.,USD,55420.62,20170920,20171006
13297,001,2000,2017,1000007204,001,INV100000000004749,5580613821,CZR7214715,Patel & Sons Pvt. Ltd.,USD,117970.35,20170920,20170929
13298,001,4000,2014,1000008592,001,INV100000000004647,6384195728,CZR7214715,Patel & Sons Pvt. Ltd.,USD,319380.34,20140920,20141007
13299,001,1000,2013,1000029113,001,INV100000000012526,6595752263,TCO9263651,Zhao & Sons Ltd.,EUR,146273.56,20130920,20131010
13300,001,1000,2013,1000016996,001,INV100000000003716,4095862794,TCO9263651,Zhao & Sons Ltd.,EUR,182932.01,20130920,20131001
13301,001,1000,2013,1000007276,002,INV100000000000903,4990639280,TCO9263651,Zhao & Sons Ltd.,EUR,257748.79,20130920,20131005
13302,001,1000,2013,1000022079,001,INV100000000002227,2500449367,TCO9263651,Zhao & Sons Ltd.,EUR,160540.6,20130920,20130922
13303,001,1000,2011,1000035800,001,INV100000000020875,9987903245,QNK4898931,Bertolini & Figli S.p.A.,JPY,23605434.53,20110920,20111009
13304,001,4000,2000,1000004504,001,INV100000000007505,0659158939,YGQ8237982,Eagle Financial Group,USD,310000.67,20000920,20001015
13305,001,1000,2017,1000002812,001,INV100000000007577,2676480231,QYY2957205,Park & Lee Solutions,EUR,115266.1,20170920,20171001
13306,001,2000,2013,1000012069,001,INV100000000020014,2266605790,CDK1354752,Ivanov & Partners Ltd.,USD,235556.59,20130920,20131007
13307,001,2000,2013,1000014189,001,INV100000000006079,0777926252,CDK1354752,Ivanov & Partners Ltd.,USD,405864.31,20130920,20131030
13308,001,2000,2013,1000018703,001,INV100000000033064,8774919512,CDK1354752,Ivanov & Partners Ltd.,USD,248538.81,20130920,20131004
13309,001,2000,2013,1000029552,001,INV100000000010632,2541725822,CDK1354752,Ivanov & Partners Ltd.,USD,262298.31,20130920,20131013
13310,001,2000,2013,1000021843,001,INV100000000012172,0506890196,CDK1354752,Ivanov & Partners Ltd.,USD,102520.49,20130920,20130930
13311,001,2000,2007,1000008237,001,INV100000000015165,4450680438,TLW0369383,Blue Horizon Travel Ltd,JPY,11029647.65,20070920,20071001
13312,001,4000,2002,1000043625,001,INV100000000003489,8768397722,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,63292.22,20020920,20020925
13313,001,2000,2024,1000005449,001,INV100000000013645,1507292349,EVP4571878,Renault & Fils SARL,EUR,164954.5,20240920,20241014
13314,001,1000,2010,1000013565,001,INV100000000012618,6242458245,YSD3087280,Ramirez & Hijos Servicios,USD,257114.01,20100920,20101020
13315,001,1000,2010,1000009267,001,INV100000000029081,2983185134,YSD3087280,Ramirez & Hijos Servicios,USD,130421.15,20100920,20100928
13316,001,1000,2012,1000040608,001,INV100000000002567,6520766298,EIJ1498063,Rossi & Figli Costruzioni,USD,165338.88,20120920,20120927
13317,001,1000,2008,1000009592,001,INV100000000014219,8982711446,QYY2957205,Park & Lee Solutions,EUR,184522.95,20080920,20081003
13318,001,1000,2008,1000025782,001,INV100000000034344,4077611922,QYY2957205,Park & Lee Solutions,EUR,300168.68,20080920,20080929
13319,001,1000,2008,1000000716,001,INV100000000010705,1089141416,QYY2957205,Park & Lee Solutions,EUR,37262.85,20080920,20081002
13320,001,1000,2008,1000014531,001,INV100000000016905,9847265696,QYY2957205,Park & Lee Solutions,EUR,91355.84,20080920,20081005
13321,001,2000,2017,1000032647,002,INV100000000008999,7604918175,BEY4435252,Vulcan Heavy Industries,USD,289472.95,20170920,20171002
13322,001,2000,2005,1000016544,001,INV100000000029442,0136782512,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,348162.05,20050920,20051015
13323,001,1000,2015,1000022696,001,INV100000000016347,1600618175,IUX2238877,Patel & Co. Pvt. Ltd.,USD,270510.69,20150920,20151007
13324,001,1000,2015,1000009485,002,INV100000000012761,0410795078,IUX2238877,Patel & Co. Pvt. Ltd.,USD,248292.91,20150920,20151013
13325,001,1000,2007,1000017172,001,INV100000000032052,4013774525,AVR1905370,Dupont & Frères SARL,EUR,244250.73,20070920,20071009
13326,001,1000,2005,1000002929,001,INV100000000033766,1423761808,CEI4303673,Bianchi & Figli SRL,EUR,250608.97,20050920,20051003
13327,001,2000,2022,1000000332,001,INV100000000037360,8422746031,ZYU5636450,Nakamura & Co. 株式会社,EUR,78605.15,20220920,20220921
13328,001,1000,2011,1000007054,001,INV100000000026613,6645097173,TAE8255972,Lumen Power Technologies,EUR,71816.42,20110920,20110930
13329,001,3000,2001,1000023283,001,INV100000000003213,3622643639,ZTM3306886,Hassan & Sons Pvt. Ltd.,EUR,253664.62,20010920,20010923
13330,001,1000,2018,1000009666,001,INV100000000022652,1938672452,TCO9263651,Zhao & Sons Ltd.,EUR,143628.95,20180920,20181009
13331,001,1000,2018,1000015143,001,INV100000000002458,8519489698,TCO9263651,Zhao & Sons Ltd.,EUR,294493.58,20180920,20181001
13332,001,1000,2018,1000002517,001,INV100000000022824,2644528806,TCO9263651,Zhao & Sons Ltd.,EUR,131584.6,20180920,20181026
13333,001,1000,2017,1000014704,001,INV100000000010284,9368361544,NVA0018948,Liu & Chao Engineering,NOK,2214000.88,20170920,20170929
13334,001,1000,2014,1000004510,001,INV100000000014536,5347839722,QNK4898931,Bertolini & Figli S.p.A.,JPY,4893408.92,20140920,20141004
13335,001,1000,2018,1000047813,002,INV100000000021045,1316086664,UKG9830524,Tanaka & Co. 株式会社,USD,244723.49,20180920,20181002
13336,001,1000,2008,1000007982,001,INV100000000016734,0913929523,JYB8631854,Dubois & Co. S.A.R.L.,USD,114893.33,20080920,20081013
13337,001,1000,2006,1000005603,001,INV100000000023205,6058208997,UXJ6820071,Rossi & Figli S.p.A.,CHF,112418.66,20060920,20061023
13338,001,1000,2010,1000011181,001,INV100000000002551,3383638775,KVF4482570,Santos & Filhos Comércio,EUR,40693.38,20100920,20100927
13339,001,4000,2019,1000018319,001,INV100000000005435,6045635784,EVP4571878,Renault & Fils SARL,EUR,99755.85,20190920,20190928
13340,001,2000,2003,1000021534,001,INV100000000006976,5864633928,QYY2957205,Park & Lee Solutions,EUR,177914.29,20030920,20031018
13341,001,2000,2003,1000020354,001,INV100000000001697,3698812324,QYY2957205,Park & Lee Solutions,EUR,21150.26,20030920,20030929
13342,001,2000,2003,1000015990,001,INV100000000009253,5387215190,QYY2957205,Park & Lee Solutions,EUR,331535.05,20030920,20030927
13343,001,1000,2020,1000003550,001,INV100000000025413,3031071330,ABL2462450,Kim & Choi Electronics,EUR,178065.22,20200920,20201007
13344,001,1000,2024,1000018147,001,INV100000000012403,0626239072,EIJ1498063,Rossi & Figli Costruzioni,USD,61159.29,20240920,20241007
13345,001,2000,2013,1000019911,001,INV100000000023229,1196056421,QYY2957205,Park & Lee Solutions,EUR,56634.08,20130920,20130926
13346,001,3000,2021,1000017346,001,INV100000000004583,3420157555,JVE9656627,Vista Health Care Services,USD,168929.58,20210920,20210924
13347,001,3000,2008,1000018896,001,INV100000000018969,1928366100,MLW7256855,Santos & Filho Lda.,AUD,274261.43,20080920,20081002
13348,001,1000,2013,1000013072,001,INV100000000015339,1205851622,KVF4482570,Santos & Filhos Comércio,EUR,292901.33,20130920,20130927
13349,001,1000,2007,1000014622,001,INV100000000009040,0263781478,MLW7256855,Santos & Filho Lda.,AUD,95692.55,20070920,20070927
13350,001,1000,2019,1000009915,001,INV100000000002296,4521767755,UKG9830524,Tanaka & Co. 株式会社,USD,403720.66,20190920,20191002
13351,001,6000,2020,1000000073,001,INV100000000007639,0341525332,YSD3087280,Ramirez & Hijos Servicios,USD,68645.32,20200920,20200929
13352,001,1000,2006,1000012638,001,INV100000000011174,6956997328,KST5094255,Infinity Edge Technologies,EUR,139680.93,20060920,20061024
13353,001,2000,2018,1000009682,001,INV100000000012437,1328434888,MTU0130847,Ivanov & Sons Engineering,USD,217159.01,20180920,20181007
13354,001,1000,2014,1000009704,001,INV100000000019991,9858429145,YSD3087280,Ramirez & Hijos Servicios,USD,237570.72,20140920,20141002
13355,001,1000,2014,1000006355,001,INV100000000008534,4400556671,MTU0130847,Ivanov & Sons Engineering,USD,60570.42,20140920,20140929
13356,001,1000,2014,1000024325,001,INV100000000023909,0543485152,MTU0130847,Ivanov & Sons Engineering,USD,181037.52,20140920,20141006
13357,001,1000,2014,1000004488,001,INV100000000009609,0827030851,MTU0130847,Ivanov & Sons Engineering,USD,279844.99,20140920,20140927
13358,001,1000,2014,1000005203,001,INV100000000026635,5351609145,MTU0130847,Ivanov & Sons Engineering,USD,91710.26,20140920,20141011
13359,001,1000,2014,1000023714,001,INV100000000014425,0536138628,MTU0130847,Ivanov & Sons Engineering,USD,262627.71,20140920,20141003
13360,001,1000,2014,1000017892,001,INV100000000029869,4198771918,MTU0130847,Ivanov & Sons Engineering,USD,132943.91,20140920,20140921
13361,001,1000,2014,1000012924,001,INV100000000000625,3021708221,MTU0130847,Ivanov & Sons Engineering,USD,15352.16,20140920,20141002
13362,001,1000,2005,1000009114,002,INV100000000013080,7288077882,NVA0018948,Liu & Chao Engineering,NOK,1156698.1,20050920,20050929
13363,001,1000,2023,1000005596,001,INV100000000018126,9084907742,JJM5054555,Shoreline Property Group,USD,47726.28,20230920,20230921
13364,001,1000,2020,1000021347,001,INV100000000003074,3929889459,UKG9830524,Tanaka & Co. 株式会社,USD,168683.88,20200920,20201018
13365,001,1000,2020,1000014851,001,INV100000000030778,9055870690,UKG9830524,Tanaka & Co. 株式会社,USD,109665.74,20200920,20201023
13366,001,1000,2020,1000020003,001,INV100000000004203,9658331379,UKG9830524,Tanaka & Co. 株式会社,USD,201056.49,20200920,20200923
13367,001,4000,2019,1000000882,002,INV100000000004795,6310350138,ZYU5636450,Nakamura & Co. 株式会社,EUR,59524.52,20190920,20190929
13368,001,4000,2003,1000009323,001,INV100000000036305,7468671266,CEI4303673,Bianchi & Figli SRL,EUR,221944.41,20030920,20030930
13369,001,5000,2022,1000015588,001,INV100000000006102,9033555103,TCO9263651,Zhao & Sons Ltd.,EUR,205748.75,20220920,20221008
13370,001,5000,2022,1000018091,001,INV100000000003096,3676426799,TCO9263651,Zhao & Sons Ltd.,EUR,70178.88,20220920,20220925
13371,001,5000,2022,1000025207,001,INV100000000013772,9304001061,TCO9263651,Zhao & Sons Ltd.,EUR,392885.35,20220920,20221003
13372,001,1000,2017,1000026847,001,INV100000000062092,4956036590,GXB1113780,Hassan & Co. Ltd.,EUR,50306.52,20170920,20170930
13373,001,1000,2013,1000019509,001,INV100000000008747,3924841019,CEI4303673,Bianchi & Figli SRL,EUR,46051.57,20130920,20130930
13374,001,4000,2001,1000011223,001,INV100000000005650,3064478052,UXJ6820071,Rossi & Figli S.p.A.,CHF,89847.97,20010920,20010928
13375,001,2000,2002,1000001578,001,INV100000000010493,6456649533,EXV9923358,Kim & Lee Technologies,USD,187635.99,20020920,20021016
13376,001,3000,2020,1000019537,001,INV100000000011900,9326391900,PNH6985521,Smith & Co. Consulting,USD,126467.43,20200920,20200924
13377,001,4000,2016,1000023016,001,INV100000000060849,5670486375,TLW0369383,Blue Horizon Travel Ltd,JPY,6188746.96,20160920,20161007
13378,001,2000,2000,1000003560,002,INV100000000000140,1736443712,JMV1008381,Bertolini & Co. SRL,JPY,14696298.3,20000920,20001020
13379,001,1000,2014,1000002742,001,INV100000000018096,4713346498,JMV1008381,Bertolini & Co. SRL,JPY,8765240.1,20140920,20140929
13380,001,1000,2020,1000021838,001,INV100000000003872,6211869572,YGQ8237982,Eagle Financial Group,USD,149719.69,20200920,20201016
13381,001,2000,2015,1000039113,001,INV100000000015779,6468572578,KST5094255,Infinity Edge Technologies,EUR,363569.63,20150920,20150925
13382,001,2000,2015,1000008590,001,INV100000000011800,9693272715,KST5094255,Infinity Edge Technologies,EUR,239809.71,20150920,20150921
13383,001,2000,2015,1000005442,001,INV100000000015434,8546065448,KST5094255,Infinity Edge Technologies,EUR,78761.19,20150920,20150921
13384,001,2000,2015,1000003837,001,INV100000000021585,4856369954,KST5094255,Infinity Edge Technologies,EUR,88985.69,20150920,20150926
13385,001,1000,2022,1000005975,001,INV100000000011582,5773325895,NVA0018948,Liu & Chao Engineering,NOK,1009154.83,20220920,20221012
13386,001,4000,2003,1000004870,001,INV100000000015007,7351539786,TLW0369383,Blue Horizon Travel Ltd,JPY,46529093.85,20030920,20031011
13387,001,2000,2013,1000016581,001,INV100000000000449,6457103628,UNU1323836,Ferrari & Figli SRL,USD,219791.42,20130920,20131006
13388,001,3000,2011,1000020285,001,INV100000000004511,5667126443,DDD0641353,Zhang & Co. Limited,USD,222047.82,20110920,20110922
13389,001,3000,2008,1000007980,001,INV100000000011294,7983330137,AVR1905370,Dupont & Frères SARL,EUR,190832.33,20080920,20081023
13390,001,1000,2015,1000005148,002,INV100000000019802,7544960129,KVF4482570,Santos & Filhos Comércio,EUR,31436.98,20150920,20151013
13391,001,2000,2023,1000004497,001,INV100000000031122,6600299296,UNU1323836,Ferrari & Figli SRL,USD,191956.77,20230920,20231008
13392,001,3000,2018,1000010498,001,INV100000000002732,9418812246,GXB1113780,Hassan & Co. Ltd.,EUR,283822.66,20180920,20181013
13393,001,3000,2018,1000034323,001,INV100000000008065,3106000686,GXB1113780,Hassan & Co. Ltd.,EUR,109272.99,20180920,20180926
13394,001,3000,2018,1000015811,001,INV100000000016628,4185280221,GXB1113780,Hassan & Co. Ltd.,EUR,468009.94,20180920,20181004
13395,001,3000,2018,1000007433,001,INV100000000020515,6641668497,GXB1113780,Hassan & Co. Ltd.,EUR,156683.2,20180920,20181002
13396,001,3000,2000,1000008609,001,INV100000000005626,9838798226,TIH6044372,Dubois & Frères SARL,USD,169609.12,20000920,20000930
13397,001,1000,2021,1000041773,001,INV100000000002453,9571878752,JYB8631854,Dubois & Co. S.A.R.L.,USD,55543.3,20210920,20211001
13398,001,1000,2009,1000015792,001,INV100000000008314,2223055688,ABL2462450,Kim & Choi Electronics,EUR,181389.47,20090920,20090927
13399,001,1000,2009,1000011577,001,INV100000000014761,9860373015,ABL2462450,Kim & Choi Electronics,EUR,112542.88,20090920,20091018
13400,001,1000,2009,1000022557,002,INV100000000008228,3630592460,ABL2462450,Kim & Choi Electronics,EUR,108102.23,20090920,20090922
13401,001,1000,2009,1000033355,001,INV100000000030771,0339461019,ABL2462450,Kim & Choi Electronics,EUR,155970.76,20090920,20091018
13402,001,1000,2009,1000013082,001,INV100000000010794,4319951361,ABL2462450,Kim & Choi Electronics,EUR,54457.15,20090920,20091008
13403,001,3000,2022,1000012039,001,INV100000000006193,6482647142,JMV1008381,Bertolini & Co. SRL,JPY,33878873.7,20220920,20220928
13404,001,2000,2009,1000010249,001,INV100000000022934,5252684631,XVO6675883,Schmidt & Co. Handels,USD,22293.32,20090920,20090930
13405,001,2000,2009,1000023725,001,INV100000000014257,4886997207,XVO6675883,Schmidt & Co. Handels,USD,64502.87,20090920,20091023
13406,001,8000,2003,1000011353,002,INV100000000024636,8408001840,GPN1729300,Schmidt & Partners AG,KRW,222662763.19,20030920,20031016
13407,001,3000,2018,1000016404,001,INV100000000027424,3112716620,CZR7214715,Patel & Sons Pvt. Ltd.,USD,27311.25,20180920,20181016
13408,001,1000,2023,1000000584,001,INV100000000029376,1642499408,CDK1354752,Ivanov & Partners Ltd.,USD,203126.22,20230920,20230930
13409,001,4000,2009,1000005049,001,INV100000000019630,1514657905,SVK9876542,Oliveira & Filhos Comércio,USD,144794.02,20090920,20091001
13410,001,1000,2003,1000011801,001,INV100000000015517,4497391745,ZAL0239607,Aurora Digital Labs,USD,397409.71,20030920,20030928
13411,001,1000,2013,1000022930,001,INV100000000074179,5431594784,KST5094255,Infinity Edge Technologies,EUR,142178.83,20130920,20131010
13412,001,2000,2017,1000019194,001,INV100000000020852,4171587191,CZR7214715,Patel & Sons Pvt. Ltd.,USD,255307.77,20170920,20171025
13413,001,1000,2017,1000027090,002,INV100000000047998,0470096335,JYB8631854,Dubois & Co. S.A.R.L.,USD,102597.13,20170920,20171004
13414,001,1000,2017,1000012620,003,INV100000000006661,8914961427,JYB8631854,Dubois & Co. S.A.R.L.,USD,121689.58,20170920,20171024
13415,001,1000,2017,1000018581,001,INV100000000005113,6466303000,JYB8631854,Dubois & Co. S.A.R.L.,USD,130038.59,20170920,20171005
13416,001,3000,2019,1000009257,001,INV100000000009508,7347479928,MTU0130847,Ivanov & Sons Engineering,USD,216245.4,20190920,20190929
13417,001,3000,2019,1000006781,001,INV100000000010852,3335100004,MTU0130847,Ivanov & Sons Engineering,USD,116044.88,20190920,20191011
13418,001,5000,2005,1000018465,001,INV100000000002549,0131868730,ABL2462450,Kim & Choi Electronics,EUR,134095.6,20050920,20050930
13419,001,2000,2017,1000017063,001,INV100000000036650,7656863190,TCO9263651,Zhao & Sons Ltd.,EUR,9517.96,20170920,20170922
13420,001,1000,2013,1000002457,001,INV100000000007333,6215777089,RJT9884296,OpalStone Mining Inc.,EUR,220556.33,20130920,20131009
13421,001,1000,2006,1000037996,001,INV100000000022560,9401546539,UKG9830524,Tanaka & Co. 株式会社,USD,321632.07,20060920,20061003
13422,001,2000,2011,1000026620,001,INV100000000002158,4533771626,QNK4898931,Bertolini & Figli S.p.A.,JPY,18026786.62,20110920,20111005
13423,001,2000,2011,1000010070,001,INV100000000024776,3063145237,QNK4898931,Bertolini & Figli S.p.A.,JPY,8632249.17,20110920,20111022
13424,001,2000,2011,1000026255,001,INV100000000023710,8340980776,QNK4898931,Bertolini & Figli S.p.A.,JPY,23969122.08,20110920,20111009
13425,001,2000,2011,1000005306,001,INV100000000022277,8238805783,QNK4898931,Bertolini & Figli S.p.A.,JPY,77602495.11,20110920,20111018
13426,001,2000,2011,1000008105,001,INV100000000005741,8755029785,QNK4898931,Bertolini & Figli S.p.A.,JPY,24949082.45,20110920,20110927
13427,001,2000,2011,1000008223,001,INV100000000030147,3196250204,QNK4898931,Bertolini & Figli S.p.A.,JPY,38810689.74,20110920,20110925
13428,001,1000,2005,1000002938,001,INV100000000001661,1368061127,EIJ1498063,Rossi & Figli Costruzioni,USD,368495.34,20050920,20051007
13429,001,1000,2012,1000005944,001,INV100000000013601,8130752737,ETW4696582,AeroMax Manufacturing,SEK,1665570.31,20120920,20121004
13430,001,1000,2012,1000008166,001,INV100000000009044,6857861634,ETW4696582,AeroMax Manufacturing,SEK,793719.62,20120920,20121015
13431,001,1000,2020,1000033846,001,INV100000000026757,5252051592,EEN7276041,Apollo Catering Services,USD,283121.09,20200920,20200928
13432,001,2000,2012,1000000977,002,INV100000000022439,3780546785,EVP4571878,Renault & Fils SARL,EUR,138865.59,20120920,20121006
13433,001,1000,2002,1000050900,001,INV100000000022028,4430851842,EIJ1498063,Rossi & Figli Costruzioni,USD,137917.88,20020920,20021010
13434,001,1000,2002,1000002472,001,INV100000000033309,4691525279,HFX5107881,Pacific Ocean Fisheries,USD,142175.15,20020920,20020929
13435,001,1000,2002,1000010110,001,INV100000000025587,0037792232,HFX5107881,Pacific Ocean Fisheries,USD,56757.03,20020920,20021009
13436,001,1000,2002,1000010265,001,INV100000000019380,1830968523,HFX5107881,Pacific Ocean Fisheries,USD,231579.44,20020920,20020927
13437,001,1000,2024,1000024400,001,INV100000000001149,8381868258,MUT0417299,Ramirez & Hijos Consultoría,USD,144563.2,20240920,20241001
13438,001,2000,2019,1000012102,001,INV100000000001818,6485991324,YMT4618717,Red Maple Ventures,USD,345675.4,20190920,20191010
13439,001,1000,2002,1000006847,001,INV100000000006473,2905750636,YMT4618717,Red Maple Ventures,USD,180504.1,20020920,20020924
13440,001,1000,2002,1000003339,001,INV100000000012807,3435216080,YMT4618717,Red Maple Ventures,USD,102506.06,20020920,20020923
13441,001,1000,2002,1000003018,001,INV100000000012164,0054132266,YMT4618717,Red Maple Ventures,USD,106236.17,20020920,20020920
13442,001,2000,2021,1000006647,001,INV100000000049337,8230289385,UNU1323836,Ferrari & Figli SRL,USD,169303.58,20210920,20211018
13443,001,1000,2016,1000033122,001,INV100000000030076,4468152380,QYY2957205,Park & Lee Solutions,EUR,197178.44,20160920,20160929
13444,001,1000,2010,1000011773,001,INV100000000006841,0927127463,TLW0369383,Blue Horizon Travel Ltd,JPY,9190536.38,20100920,20100927
13445,001,1000,2008,1000010883,002,INV100000000001252,6341370553,ZAL0239607,Aurora Digital Labs,USD,124481.19,20080920,20080929
13446,001,1000,2010,1000035133,002,INV100000000034714,7633927632,NVA0018948,Liu & Chao Engineering,NOK,1101287.18,20100920,20101031
13447,001,1000,2019,1000003123,001,INV100000000026131,5454634464,UKG9830524,Tanaka & Co. 株式会社,USD,408591.93,20190920,20191011
13448,001,1000,2014,1000010671,001,INV100000000018863,9914015177,YSD3087280,Ramirez & Hijos Servicios,USD,255314.18,20140920,20141030
