invoice_id,MANDT,BURKS,GJAHR,BELNR,WAERS,BLDAT
[12147],001,2000,2005,1000011587,CHF,20050920
[12148],001,4000,2003,1000010454,USD,20030920
[12149],001,4000,2018,1000029269,JPY,20180920
[12150],001,3000,2004,1000014363,USD,20040920
[12151],001,1000,2007,1000008278,JPY,20070920
[12152],001,5000,2005,1000016169,USD,20050920
[12153],001,5000,2005,1000010920,USD,20050920
[12154],001,5000,2005,1000012716,USD,20050920
[12155],001,1000,2006,1000002040,EUR,20060920
[12156],001,1000,2023,1000014767,USD,20230920
[12157],001,1000,2023,1000016704,USD,20230920
[12158],001,1000,2023,1000002638,USD,20230920
[12159],001,1000,2022,1000015764,USD,20220920
[12160],001,1000,2022,1000014393,USD,20220920
[12161],001,1000,2022,1000006443,USD,20220920
[12162],001,1000,2022,1000006623,USD,20220920
[12163],001,1000,2019,1000003382,JPY,20190920
[12164],001,1000,2023,1000023739,JPY,20230920
[12165],001,1000,2018,1000009234,USD,20180920
[12166],001,1000,2015,1000028583,JPY,20150920
[12167],001,3000,2021,1000007044,EUR,20210920
[12168],001,2000,2002,1000027299,EUR,20020920
[12169],001,2000,2002,1000005633,EUR,20020920
[12170],001,2000,2002,1000006303,EUR,20020920
[12171],001,2000,2002,1000010083,EUR,20020920
[12172],001,2000,2002,1000033900,EUR,20020920
[12173],001,2000,2002,1000008286,EUR,20020920
[12174],001,1000,2021,1000006582,EUR,20210920
[12175],001,1000,2013,1000017481,USD,20130920
[12176],001,1000,2023,1000001032,USD,20230920
[12177],001,1000,2023,1000020297,USD,20230920
[12178],001,1000,2023,1000017917,USD,20230920
[12179],001,1000,2023,1000004218,USD,20230920
[12180],001,1000,2023,1000017419,USD,20230920
[12181],001,1000,2017,1000031506,EUR,20170920
[12182],001,1000,2000,1000006486,USD,20000920
[12183],001,2000,2003,1000051543,JPY,20030920
[12184],001,1000,2021,1000020357,JPY,20210920
[12185],001,1000,2011,1000002579,JPY,20110920
[12186],001,2000,2013,1000016507,USD,20130920
[12187],001,2000,2013,1000000545,USD,20130920
[12188],001,2000,2013,1000009218,USD,20130920
[12189],001,2000,2013,1000007126,USD,20130920
[12190],001,1000,2013,1000006274,USD,20130920
[12191],001,1000,2015,1000050016,USD,20150920
[12192],001,2000,2009,1000009055,USD,20090920
[12193],001,4000,2020,1000002782,EUR,20200920
[12194],001,2000,2021,1000019209,KRW,20210920
[12195],001,3000,2000,1000019146,USD,20000920
[12196],001,1000,2015,1000011137,USD,20150920
[12197],001,2000,2024,1000008895,USD,20240920
[12198],001,2000,2024,1000000157,USD,20240920
[12199],001,2000,2024,1000004787,USD,20240920
[12200],001,2000,2024,1000029351,USD,20240920
[12201],001,2000,2024,1000021284,USD,20240920
[12202],001,2000,2018,1000016106,USD,20180920
[12203],001,3000,2002,1000015183,SEK,20020920
[12204],001,2000,2015,1000019325,USD,20150920
[12205],001,2000,2011,1000006728,USD,20110920
[12206],001,2000,2013,1000015531,USD,20130920
[12207],001,2000,2011,1000000561,KRW,20110920
[12208],001,1000,2018,1000013754,USD,20180920
[12209],001,2000,2014,1000003083,USD,20140920
[12210],001,1000,2020,1000004433,SEK,20200920
[12211],001,6000,2013,1000009881,USD,20130920
[12212],001,6000,2013,1000023819,USD,20130920
[12213],001,6000,2013,1000029642,USD,20130920
[12214],001,6000,2013,1000050649,USD,20130920
[12215],001,6000,2013,1000021702,USD,20130920
[12216],001,1000,2021,1000055607,USD,20210920
[12217],001,1000,2020,1000012924,NZD,20200920
[12218],001,1000,2006,1000008677,USD,20060920
[12219],001,1000,2003,1000014236,NZD,20030920
[12220],001,2000,2001,1000029443,EUR,20010920
[12221],001,2000,2001,1000015664,EUR,20010920
[12222],001,2000,2001,1000026294,EUR,20010920
[12223],001,2000,2001,1000025350,EUR,20010920
[12224],001,1000,2013,1000003106,USD,20130920
[12225],001,2000,2015,1000005934,NOK,20150920
[12226],001,4000,2006,1000001575,EUR,20060920
[12227],001,4000,2006,1000030760,EUR,20060920
[12228],001,4000,2006,1000001966,EUR,20060920
[12229],001,4000,2006,1000035094,EUR,20060920
[12230],001,2000,2017,1000002284,AUD,20170920
[12231],001,3000,2021,1000019518,JPY,20210920
[12232],001,1000,2008,1000004283,JPY,20080920
[12233],001,3000,2014,1000022338,USD,20140920
[12234],001,3000,2004,1000011636,USD,20040920
[12235],001,1000,2012,1000023093,USD,20120920
[12236],001,2000,2023,1000011838,USD,20230920
[12237],001,1000,2006,1000006907,EUR,20060920
[12238],001,2000,2005,1000008738,EUR,20050920
[12239],001,1000,2022,1000015080,USD,20220920
[12240],001,3000,2024,1000011259,USD,20240920
[12241],001,1000,2015,1000020328,USD,20150920
[12242],001,1000,2015,1000006512,USD,20150920
[12243],001,1000,2015,1000031675,USD,20150920
[12244],001,1000,2015,1000023487,USD,20150920
[12245],001,1000,2015,1000008859,USD,20150920
[12246],001,1000,2015,1000019076,USD,20150920
[12247],001,1000,2012,1000001281,USD,20120920
[12248],001,1000,2010,1000008886,EUR,20100920
[12249],001,1000,2012,1000000250,USD,20120920
[12250],001,3000,2021,1000013299,EUR,20210920
[12251],001,2000,2010,1000025460,JPY,20100920
[12252],001,1000,2010,1000004276,NOK,20100920
[12253],001,3000,2014,1000011639,USD,20140920
[12254],001,1000,2012,1000030290,EUR,20120920
[12255],001,1000,2012,1000001179,EUR,20120920
[12256],001,1000,2012,1000011192,EUR,20120920
[12257],001,1000,2012,1000012566,EUR,20120920
[12258],001,4000,2009,1000012215,EUR,20090920
[12259],001,3000,2021,1000007454,EUR,20210920
[12260],001,3000,2023,1000009084,KRW,20230920
[12261],001,1000,2015,1000024208,EUR,20150920
[12262],001,1000,2007,1000005657,USD,20070920
[12263],001,1000,2007,1000030594,USD,20070920
[12264],001,1000,2001,1000000145,JPY,20010920
[12265],001,1000,2010,1000016393,JPY,20100920
[12266],001,3000,2007,1000008621,JPY,20070920
[12267],001,3000,2007,1000015830,JPY,20070920
[12268],001,1000,2005,1000021481,NOK,20050920
[12269],001,1000,2005,1000004977,NOK,20050920
[12270],001,1000,2005,1000012770,NOK,20050920
[12271],001,1000,2005,1000020465,NOK,20050920
[12272],001,1000,2005,1000004172,NOK,20050920
[12273],001,1000,2019,1000015853,EUR,20190920
[12274],001,1000,2009,1000012059,USD,20090920
[12275],001,2000,2013,1000029966,EUR,20130920
[12276],001,2000,2014,1000009630,USD,20140920
[12277],001,1000,2007,1000023615,JPY,20070920
[12278],001,3000,2017,1000027690,EUR,20170920
[12279],001,1000,2000,1000001466,USD,20000920
[12280],001,1000,2000,1000016022,USD,20000920
[12281],001,1000,2000,1000012079,USD,20000920
[12282],001,1000,2000,1000003329,USD,20000920
[12283],001,1000,2000,1000028707,USD,20000920
[12284],001,2000,2004,1000016442,USD,20040920
[12285],001,4000,2003,1000006840,USD,20030920
[12286],001,3000,2004,1000013435,KRW,20040920
[12287],001,3000,2004,1000010752,KRW,20040920
[12288],001,3000,2004,1000012866,KRW,20040920
[12289],001,3000,2004,1000013034,KRW,20040920
[12290],001,3000,2004,1000017441,KRW,20040920
[12291],001,1000,2000,1000018346,USD,20000920
[12292],001,1000,2019,1000010255,USD,20190920
[12293],001,1000,2019,1000003574,USD,20190920
[12294],001,1000,2019,1000010660,USD,20190920
[12295],001,2000,2020,1000002797,USD,20200920
[12296],001,2000,2010,1000001839,USD,20100920
[12297],001,1000,2002,1000002986,EUR,20020920
[12298],001,2000,2006,1000030425,USD,20060920
[12299],001,2000,2024,1000011477,EUR,20240920
[12300],001,1000,2024,1000001718,USD,20240920
[12301],001,1000,2007,1000000863,USD,20070920
[12302],001,1000,2012,1000001359,CHF,20120920
[12303],001,3000,2016,1000011234,AUD,20160920
[12304],001,3000,2017,1000003149,KRW,20170920
[12305],001,3000,2017,1000003193,KRW,20170920
[12306],001,3000,2017,1000021053,KRW,20170920
[12307],001,3000,2017,1000007994,KRW,20170920
[12308],001,1000,2012,1000011314,USD,20120920
[12309],001,4000,2018,1000014390,USD,20180920
[12310],001,5000,2022,1000008363,JPY,20220920
[12311],001,2000,2017,1000022714,USD,20170920
[12312],001,2000,2017,1000019299,USD,20170920
[12313],001,2000,2017,1000015034,USD,20170920
[12314],001,2000,2017,1000032724,USD,20170920
[12315],001,2000,2017,1000007459,USD,20170920
[12316],001,2000,2015,1000018058,EUR,20150920
[12317],001,1000,2010,1000032463,EUR,20100920
[12318],001,2000,2007,1000024327,JPY,20070920
[12319],001,1000,2013,1000005038,KRW,20130920
[12320],001,1000,2020,1000006884,EUR,20200920
[12321],001,2000,2024,1000025975,USD,20240920
[12322],001,1000,2013,1000003874,USD,20130920
[12323],001,3000,2001,1000003589,USD,20010920
[12324],001,2000,2023,1000003620,USD,20230920
[12325],001,2000,2023,1000018611,USD,20230920
[12326],001,2000,2023,1000002644,USD,20230920
[12327],001,2000,2023,1000008546,USD,20230920
[12328],001,3000,2022,1000005298,CHF,20220920
[12329],001,1000,2009,1000021274,USD,20090920
[12330],001,1000,2009,1000034302,USD,20090920
[12331],001,1000,2022,1000009914,USD,20220920
[12332],001,1000,2022,1000011055,USD,20220920
[12333],001,1000,2022,1000024396,USD,20220920
[12334],001,4000,2011,1000012835,NZD,20110920
[12335],001,1000,2009,1000006594,EUR,20090920
[12336],001,1000,2002,1000023225,JPY,20020920
[12337],001,3000,2010,1000013253,USD,20100920
[12338],001,3000,2010,1000007506,USD,20100920
[12339],001,3000,2010,1000010631,USD,20100920
[12340],001,3000,2010,1000014459,USD,20100920
[12341],001,3000,2010,1000006506,USD,20100920
[12342],001,2000,2016,1000017448,USD,20160920
[12343],001,2000,2016,1000020742,USD,20160920
[12344],001,1000,2005,1000021339,USD,20050920
[12345],001,3000,2015,1000004693,USD,20150920
[12346],001,3000,2015,1000008412,USD,20150920
[12347],001,3000,2015,1000008590,USD,20150920
[12348],001,3000,2015,1000013369,USD,20150920
[12349],001,3000,2015,1000015071,USD,20150920
[12350],001,2000,2008,1000005382,JPY,20080920
[12351],001,5000,2010,1000010371,USD,20100920
[12352],001,1000,2018,1000004289,USD,20180920
[12353],001,2000,2010,1000017692,KRW,20100920
[12354],001,2000,2000,1000014453,EUR,20000920
[12355],001,1000,2010,1000011368,EUR,20100920
[12356],001,2000,2022,1000008813,EUR,20220920
[12357],001,2000,2003,1000015724,USD,20030920
[12358],001,4000,2011,1000005367,USD,20110920
[12359],001,1000,2016,1000005580,JPY,20160920
[12360],001,1000,2016,1000005223,JPY,20160920
[12361],001,1000,2016,1000025100,JPY,20160920
[12362],001,6000,2010,1000001624,USD,20100920
[12363],001,1000,2002,1000024007,NOK,20020920
[12364],001,1000,2002,1000008236,NOK,20020920
[12365],001,1000,2022,1000003197,USD,20220920
[12366],001,1000,2022,1000015491,USD,20220920
[12367],001,1000,2022,1000012607,USD,20220920
[12368],001,1000,2022,1000014836,USD,20220920
[12369],001,2000,2020,1000052124,EUR,20200920
[12370],001,3000,2005,1000004439,KRW,20050920
[12371],001,2000,2004,1000027146,EUR,20040920
[12372],001,3000,2023,1000010589,USD,20230920
[12373],001,2000,2008,1000016355,USD,20080920
[12374],001,4000,2017,1000059577,EUR,20170920
[12375],001,4000,2017,1000013312,EUR,20170920
[12376],001,4000,2017,1000008861,EUR,20170920
[12377],001,2000,2017,1000027559,USD,20170920
[12378],001,1000,2004,1000013357,USD,20040920
[12379],001,2000,2023,1000005433,USD,20230920
[12380],001,1000,2002,1000006848,USD,20020920
[12381],001,1000,2002,1000019252,USD,20020920
[12382],001,1000,2002,1000005619,USD,20020920
[12383],001,1000,2019,1000026310,EUR,20190920
[12384],001,1000,2019,1000016924,EUR,20190920
[12385],001,1000,2019,1000029527,EUR,20190920
[12386],001,1000,2020,1000009821,EUR,20200920
[12387],001,4000,2006,1000003450,USD,20060920
[12388],001,1000,2000,1000008532,USD,20000920
[12389],001,1000,2010,1000016253,EUR,20100920
[12390],001,4000,2023,1000021409,USD,20230920
[12391],001,1000,2005,1000002913,USD,20050920
[12392],001,2000,2010,1000001247,EUR,20100920
[12393],001,2000,2010,1000015192,EUR,20100920
[12394],001,2000,2010,1000007356,EUR,20100920
[12395],001,2000,2010,1000013558,EUR,20100920
[12396],001,1000,2022,1000002252,USD,20220920
[12397],001,2000,2013,1000005896,NOK,20130920
[12398],001,1000,2010,1000002275,USD,20100920
[12399],001,1000,2010,1000023118,USD,20100920
[12400],001,1000,2010,1000023170,USD,20100920
[12401],001,1000,2010,1000021637,USD,20100920
[12402],001,4000,2021,1000021456,USD,20210920
[12403],001,4000,2021,1000002980,USD,20210920
[12404],001,4000,2021,1000000259,USD,20210920
[12405],001,4000,2021,1000031070,USD,20210920
[12406],001,4000,2021,1000013141,USD,20210920
[12407],001,4000,2022,1000018140,USD,20220920
[12408],001,1000,2017,1000004203,JPY,20170920
[12409],001,2000,2011,1000007280,EUR,20110920
[12410],001,1000,2020,1000012077,EUR,20200920
[12411],001,3000,2017,1000029704,EUR,20170920
[12412],001,3000,2009,1000003264,SEK,20090920
[12413],001,2000,2017,1000036000,USD,20170920
[12414],001,1000,2015,1000009181,NZD,20150920
[12415],001,1000,2015,1000022369,NZD,20150920
[12416],001,1000,2015,1000023307,NZD,20150920
[12417],001,1000,2015,1000030973,NZD,20150920
[12418],001,1000,2015,1000033861,NZD,20150920
[12419],001,1000,2015,1000008140,NZD,20150920
[12420],001,1000,2002,1000007087,EUR,20020920
[12421],001,2000,2011,1000007462,USD,20110920
[12422],001,1000,2018,1000014926,USD,20180920
[12423],001,1000,2018,1000002546,USD,20180920
[12424],001,2000,2009,1000017595,USD,20090920
[12425],001,3000,2019,1000001178,USD,20190920
[12426],001,1000,2009,1000016391,USD,20090920
[12427],001,5000,2014,1000017402,AUD,20140920
[12428],001,4000,2009,1000019569,EUR,20090920
[12429],001,1000,2023,1000000592,USD,20230920
[12430],001,1000,2015,1000000769,USD,20150920
[12431],001,1000,2010,1000031546,EUR,20100920
[12432],001,1000,2024,1000011834,USD,20240920
[12433],001,2000,2016,1000019813,USD,20160920
[12434],001,1000,2017,1000010070,EUR,20170920
[12435],001,2000,2023,1000020738,NOK,20230920
[12436],001,1000,2006,1000014624,USD,20060920
[12437],001,1000,2006,1000003407,USD,20060920
[12438],001,1000,2006,1000011301,USD,20060920
[12439],001,1000,2006,1000007647,USD,20060920
[12440],001,1000,2006,1000037105,USD,20060920
[12441],001,1000,2000,1000012319,USD,20000920
[12442],001,3000,2010,1000006402,USD,20100920
[12443],001,1000,2000,1000012278,USD,20000920
[12444],001,1000,2000,1000008967,USD,20000920
[12445],001,1000,2000,1000029787,USD,20000920
[12446],001,1000,2000,1000012172,USD,20000920
[12447],001,1000,2000,1000027122,USD,20000920
[12448],001,2000,2002,1000014345,USD,20020920
[12449],001,1000,2019,1000008113,AUD,20190920
[12450],001,3000,2000,1000022520,USD,20000920
[12451],001,5000,2019,1000008987,EUR,20190920
[12452],001,1000,2016,1000013944,KRW,20160920
[12453],001,3000,2019,1000029612,USD,20190920
[12454],001,4000,2017,1000012273,USD,20170920
[12455],001,1000,2022,1000015613,EUR,20220920
[12456],001,1000,2020,1000018619,KRW,20200920
[12457],001,1000,2009,1000025910,USD,20090920
[12458],001,1000,2009,1000011279,USD,20090920
[12459],001,1000,2009,1000003466,USD,20090920
[12460],001,1000,2009,1000021910,USD,20090920
[12461],001,1000,2009,1000004737,USD,20090920
[12462],001,1000,2009,1000017852,USD,20090920
[12463],001,1000,2003,1000011349,EUR,20030920
[12464],001,2000,2014,1000016669,EUR,20140920
[12465],001,2000,2015,1000015711,JPY,20150920
[12466],001,2000,2015,1000000956,JPY,20150920
[12467],001,7000,2005,1000035089,USD,20050920
[12468],001,6000,2016,1000009423,NOK,20160920
[12469],001,1000,2000,1000035309,USD,20000920
[12470],001,1000,2000,1000030026,EUR,20000920
[12471],001,3000,2004,1000035722,EUR,20040920
[12472],001,1000,2009,1000012249,USD,20090920
[12473],001,7000,2021,1000009408,USD,20210920
[12474],001,1000,2022,1000013239,USD,20220920
[12475],001,1000,2008,1000006615,USD,20080920
[12476],001,1000,2001,1000017499,USD,20010920
[12477],001,1000,2023,1000052110,USD,20230920
[12478],001,2000,2013,1000012582,CHF,20130920
[12479],001,1000,2013,1000011236,USD,20130920
[12480],001,6000,2000,1000071627,JPY,20000920
[12481],001,3000,2015,1000009486,USD,20150920
[12482],001,1000,2002,1000017043,AUD,20020920
[12483],001,2000,2005,1000001519,USD,20050920
[12484],001,3000,2013,1000023245,EUR,20130920
[12485],001,3000,2013,1000005379,EUR,20130920
[12486],001,3000,2013,1000018563,EUR,20130920
[12487],001,3000,2013,1000019193,EUR,20130920
[12488],001,3000,2013,1000002253,EUR,20130920
[12489],001,2000,2013,1000014908,USD,20130920
[12490],001,2000,2017,1000008221,EUR,20170920
[12491],001,2000,2015,1000003829,USD,20150920
[12492],001,2000,2021,1000005413,USD,20210920
[12493],001,1000,2005,1000010789,JPY,20050920
[12494],001,1000,2000,1000020936,EUR,20000920
[12495],001,4000,2013,1000008700,EUR,20130920
[12496],001,4000,2013,1000012952,EUR,20130920
[12497],001,1000,2021,1000015546,KRW,20210920
[12498],001,1000,2024,1000010693,USD,20240920
[12499],001,2000,2024,1000013213,USD,20240920
[12500],001,1000,2013,1000002303,NZD,20130920
[12501],001,1000,2013,1000009539,NZD,20130920
[12502],001,1000,2013,1000018025,NZD,20130920
[12503],001,3000,2023,1000001141,NZD,20230920
[12504],001,2000,2004,1000002943,EUR,20040920
[12505],001,1000,2010,1000023415,CHF,20100920
[12506],001,1000,2003,1000026408,AUD,20030920
[12507],001,3000,2004,1000016939,EUR,20040920
[12508],001,1000,2022,1000012454,JPY,20220920
[12509],001,1000,2018,1000043504,USD,20180920
[12510],001,1000,2014,1000004594,USD,20140920
[12511],001,2000,2000,1000023477,USD,20000920
[12512],001,2000,2003,1000000895,USD,20030920
[12513],001,1000,2011,1000007497,USD,20110920
[12514],001,1000,2020,1000011667,USD,20200920
[12515],001,2000,2003,1000010798,EUR,20030920
[12516],001,2000,2013,1000020590,USD,20130920
[12517],001,6000,2024,1000004715,USD,20240920
[12518],001,1000,2020,1000017387,USD,20200920
[12519],001,1000,2009,1000012999,USD,20090920
[12520],001,1000,2020,1000011261,EUR,20200920
[12521],001,4000,2009,1000018740,USD,20090920
[12522],001,3000,2002,1000011836,USD,20020920
[12523],001,3000,2002,1000040957,USD,20020920
[12524],001,1000,2008,1000004772,EUR,20080920
[12525],001,1000,2019,1000018841,EUR,20190920
[12526],001,3000,2019,1000004763,EUR,20190920
[12527],001,1000,2015,1000016837,SEK,20150920
[12528],001,1000,2015,1000012946,SEK,20150920
[12529],001,1000,2007,1000004607,USD,20070920
[12530],001,2000,2011,1000002180,KRW,20110920
[12531],001,1000,2004,1000056243,EUR,20040920
[12532],001,1000,2020,1000002849,NOK,20200920
[12533],001,2000,2008,1000005889,USD,20080920
[12534],001,2000,2008,1000018317,USD,20080920
[12535],001,2000,2008,1000046944,USD,20080920
[12536],001,1000,2010,1000019304,USD,20100920
[12537],001,1000,2008,1000005492,JPY,20080920
[12538],001,1000,2002,1000008272,USD,20020920
[12539],001,1000,2008,1000022415,EUR,20080920
[12540],001,1000,2004,1000020854,USD,20040920
[12541],001,1000,2018,1000003606,USD,20180920
[12542],001,2000,2005,1000023103,JPY,20050920
[12543],001,4000,2001,1000008819,USD,20010920
[12544],001,4000,2016,1000000568,USD,20160920
[12545],001,1000,2015,1000013684,USD,20150920
[12546],001,2000,2016,1000003285,KRW,20160920
[12547],001,1000,2010,1000009950,USD,20100920
[12548],001,1000,2010,1000005724,USD,20100920
[12549],001,1000,2010,1000043994,USD,20100920
[12550],001,1000,2010,1000005823,USD,20100920
[12551],001,3000,2002,1000014082,USD,20020920
[12552],001,1000,2000,1000013251,USD,20000920
[12553],001,1000,2019,1000007156,USD,20190920
[12554],001,4000,2020,1000015367,EUR,20200920
[12555],001,2000,2007,1000024923,USD,20070920
[12556],001,1000,2020,1000033099,AUD,20200920
[12557],001,3000,2013,1000002250,USD,20130920
[12558],001,3000,2013,1000019226,USD,20130920
[12559],001,3000,2013,1000003417,USD,20130920
[12560],001,3000,2013,1000013325,USD,20130920
[12561],001,3000,2013,1000003446,USD,20130920
[12562],001,3000,2013,1000022740,USD,20130920
[12563],001,5000,2011,1000024000,EUR,20110920
[12564],001,2000,2014,1000024374,EUR,20140920
[12565],001,1000,2002,1000014038,USD,20020920
[12566],001,1000,2006,1000020925,KRW,20060920
[12567],001,1000,2011,1000010359,NOK,20110920
[12568],001,1000,2020,1000004523,JPY,20200920
[12569],001,3000,2021,1000009148,NOK,20210920
[12570],001,2000,2000,1000005949,EUR,20000920
[12571],001,1000,2022,1000026538,USD,20220920
[12572],001,1000,2000,1000018962,USD,20000920
[12573],001,2000,2015,1000010591,USD,20150920
[12574],001,2000,2015,1000036006,USD,20150920
[12575],001,2000,2015,1000025547,USD,20150920
[12576],001,3000,2001,1000004973,JPY,20010920
[12577],001,3000,2001,1000068653,JPY,20010920
[12578],001,3000,2001,1000023907,JPY,20010920
[12579],001,3000,2001,1000002316,JPY,20010920
[12580],001,1000,2008,1000005825,USD,20080920
[12581],001,1000,2008,1000006731,USD,20080920
[12582],001,1000,2008,1000006958,USD,20080920
[12583],001,1000,2008,1000003087,USD,20080920
[12584],001,1000,2008,1000014160,USD,20080920
[12585],001,1000,2008,1000015206,USD,20080920
[12586],001,2000,2022,1000001960,USD,20220920
[12587],001,1000,2015,1000040766,AUD,20150920
[12588],001,1000,2001,1000006286,USD,20010920
[12589],001,5000,2004,1000027093,EUR,20040920
[12590],001,1000,2020,1000022793,USD,20200920
[12591],001,1000,2009,1000014639,EUR,20090920
[12592],001,2000,2000,1000004863,EUR,20000920
[12593],001,1000,2022,1000001831,USD,20220920
[12594],001,3000,2022,1000012217,USD,20220920
[12595],001,3000,2023,1000037073,USD,20230920
[12596],001,1000,2024,1000003389,EUR,20240920
[12597],001,1000,2012,1000025899,USD,20120920
[12598],001,2000,2019,1000022216,USD,20190920
[12599],001,1000,2013,1000012663,EUR,20130920
[12600],001,1000,2013,1000036374,EUR,20130920
[12601],001,1000,2013,1000079270,EUR,20130920
[12602],001,1000,2013,1000024441,EUR,20130920
[12603],001,2000,2008,1000025758,EUR,20080920
[12604],001,2000,2008,1000009333,EUR,20080920
[12605],001,2000,2008,1000013920,EUR,20080920
[12606],001,2000,2008,1000040291,EUR,20080920
[12607],001,3000,2002,1000031230,JPY,20020920
[12608],001,6000,2021,1000012295,EUR,20210920
[12609],001,2000,2012,1000021273,USD,20120920
[12610],001,3000,2004,1000017949,EUR,20040920
[12611],001,2000,2006,1000012279,EUR,20060920
[12612],001,1000,2008,1000003697,USD,20080920
[12613],001,2000,2020,1000022038,USD,20200920
[12614],001,2000,2010,1000045779,USD,20100920
[12615],001,5000,2013,1000028802,EUR,20130920
[12616],001,5000,2013,1000019419,EUR,20130920
[12617],001,3000,2013,1000009249,USD,20130920
[12618],001,1000,2016,1000002293,EUR,20160920
[12619],001,1000,2016,1000023922,EUR,20160920
[12620],001,1000,2016,1000023794,EUR,20160920
[12621],001,1000,2018,1000003278,EUR,20180920
[12622],001,1000,2018,1000003809,EUR,20180920
[12623],001,5000,2000,1000025454,CHF,20000920
[12624],001,1000,2006,1000042485,USD,20060920
[12625],001,6000,2010,1000018814,EUR,20100920
[12626],001,1000,2019,1000000209,USD,20190920
[12627],001,1000,2021,1000021812,EUR,20210920
[12628],001,2000,2006,1000020603,USD,20060920
[12629],001,2000,2006,1000008954,USD,20060920
[12630],001,1000,2020,1000005063,NOK,20200920
[12631],001,1000,2015,1000009694,USD,20150920
[12632],001,3000,2021,1000015213,JPY,20210920
[12633],001,3000,2021,1000030360,JPY,20210920
[12634],001,3000,2021,1000015562,JPY,20210920
[12635],001,2000,2006,1000012935,USD,20060920
[12636],001,1000,2016,1000007937,EUR,20160920
[12637],001,2000,2010,1000007217,EUR,20100920
[12638],001,4000,2018,1000040239,USD,20180920
[12639],001,2000,2003,1000027045,EUR,20030920
[12640],001,1000,2002,1000018517,EUR,20020920
[12641],001,2000,2001,1000010115,USD,20010920
[12642],001,4000,2017,1000006009,USD,20170920
[12643],001,3000,2002,1000029420,EUR,20020920
[12644],001,1000,2002,1000017279,USD,20020920
[12645],001,1000,2021,1000010834,USD,20210920
[12646],001,1000,2023,1000021393,EUR,20230920
[12647],001,1000,2023,1000016993,EUR,20230920
[12648],001,1000,2023,1000016690,EUR,20230920
[12649],001,1000,2023,1000016723,EUR,20230920
[12650],001,1000,2023,1000043640,USD,20230920
[12651],001,1000,2021,1000008694,JPY,20210920
[12652],001,1000,2022,1000028960,EUR,20220920
[12653],001,2000,2013,1000005781,NZD,20130920
[12654],001,1000,2024,1000007384,USD,20240920
[12655],001,2000,2014,1000027205,USD,20140920
[12656],001,7000,2016,1000000928,JPY,20160920
[12657],001,1000,2017,1000005598,USD,20170920
[12658],001,3000,2021,1000001791,USD,20210920
[12659],001,3000,2007,1000001897,USD,20070920
[12660],001,3000,2007,1000014898,USD,20070920
[12661],001,3000,2007,1000003116,USD,20070920
[12662],001,3000,2007,1000012717,USD,20070920
[12663],001,3000,2007,1000005065,USD,20070920
[12664],001,5000,2001,1000013333,EUR,20010920
[12665],001,5000,2001,1000020173,EUR,20010920
[12666],001,5000,2001,1000008930,EUR,20010920
[12667],001,5000,2001,1000016907,EUR,20010920
[12668],001,2000,2010,1000012599,JPY,20100920
[12669],001,1000,2013,1000004036,EUR,20130920
[12670],001,1000,2009,1000024991,EUR,20090920
[12671],001,1000,2009,1000010235,EUR,20090920
[12672],001,1000,2009,1000016318,EUR,20090920
[12673],001,1000,2009,1000030251,EUR,20090920
[12674],001,1000,2009,1000014534,EUR,20090920
[12675],001,2000,2016,1000000221,USD,20160920
[12676],001,1000,2019,1000004824,USD,20190920
[12677],001,1000,2010,1000016451,USD,20100920
[12678],001,1000,2004,1000011669,USD,20040920
[12679],001,1000,2004,1000021460,USD,20040920
[12680],001,1000,2004,1000004942,USD,20040920
[12681],001,1000,2004,1000003930,USD,20040920
[12682],001,1000,2004,1000007724,USD,20040920
[12683],001,4000,2000,1000015567,USD,20000920
[12684],001,2000,2017,1000020271,USD,20170920
[12685],001,2000,2017,1000003922,USD,20170920
[12686],001,2000,2017,1000005025,USD,20170920
[12687],001,2000,2017,1000015301,USD,20170920
[12688],001,4000,2014,1000016307,USD,20140920
[12689],001,6000,2004,1000019436,USD,20040920
[12690],001,6000,2004,1000027506,USD,20040920
[12691],001,6000,2004,1000009699,USD,20040920
[12692],001,2000,2014,1000023598,USD,20140920
[12693],001,5000,2018,1000001724,USD,20180920
[12694],001,2000,2001,1000009277,SEK,20010920
[12695],001,2000,2016,1000022997,USD,20160920
[12696],001,1000,2024,1000048020,USD,20240920
[12697],001,1000,2021,1000005122,JPY,20210920
[12698],001,1000,2011,1000023173,JPY,20110920
[12699],001,4000,2007,1000022130,JPY,20070920
[12700],001,1000,2003,1000031858,USD,20030920
[12701],001,1000,2015,1000010421,EUR,20150920
[12702],001,1000,2023,1000016003,USD,20230920
[12703],001,2000,2002,1000033335,USD,20020920
[12704],001,2000,2007,1000007137,JPY,20070920
[12705],001,2000,2023,1000006264,USD,20230920
[12706],001,1000,2006,1000010202,USD,20060920
[12707],001,5000,2016,1000009822,USD,20160920
[12708],001,1000,2016,1000012427,USD,20160920
[12709],001,1000,2020,1000014172,USD,20200920
[12710],001,1000,2020,1000028502,USD,20200920
[12711],001,1000,2020,1000001472,USD,20200920
[12712],001,1000,2020,1000012471,USD,20200920
[12713],001,1000,2013,1000003456,EUR,20130920
[12714],001,3000,2007,1000020448,USD,20070920
[12715],001,3000,2007,1000010538,NOK,20070920
[12716],001,3000,2007,1000023213,NOK,20070920
[12717],001,3000,2007,1000015980,NOK,20070920
