invoice_id,MANDT,BURKS,GJAHR,BELNR,BZUEI,ZUONR,VBELN,KUNNR,WRBTR,ZFBDT,ZTERM
[11209],001,2000,2021,1000026136,002,INV100000000011183,6134422681,UKG9830524,172451.48,20211011,0020
[11210],001,1000,2004,1000018854,001,INV100000000030620,4422012585,JJM5054555,184216.91,20041007,0001
[11211],001,1000,2009,1000013245,001,INV100000000004927,1846107217,QYY2957205,168025.03,20090929,0001
[11212],001,2000,2021,1000017986,001,INV100000000047397,2067656666,TIH6044372,85026.88,20210929,0022
[11213],001,2000,2017,1000007540,001,INV100000000037707,0534783839,ETW4696582,379529.36,20171002,0026
[11214],001,3000,2011,1000016222,001,INV100000000022765,7630662793,MUT0417299,278863.95,20111003,0001
[11215],001,2000,2012,1000015517,001,INV100000000001881,1490631463,EIJ1498063,211278.76,20121014,0022
[11216],001,1000,2015,1000017808,001,INV100000000054121,9048295261,HFX5107881,102194.81,20151007,0022
[11217],001,1000,2006,1000030808,001,INV100000000027337,5179444242,ZYU5636450,355074.77,20061002,0027
[11218],001,2000,2004,1000009054,001,INV100000000025758,3376266203,JYB8631854,284479.46,20041002,0018
[11219],001,1000,2004,1000007597,001,INV100000000013731,5320057470,JYB8631854,309861.37,20040924,0002
[11220],001,1000,2002,1000003618,001,INV100000000004389,4264434568,ZAL0239607,209855.68,20020926,0008
[11221],001,1000,2002,1000000867,001,INV100000000010746,8025892550,ZAL0239607,20924.23,20021010,0008
[11222],001,1000,2002,1000011169,001,INV100000000008570,7551790052,ZAL0239607,265966.94,20020927,0008
[11223],001,1000,2002,1000026499,002,INV100000000001712,4679589919,ZAL0239607,69535.76,20021007,0008
[11224],001,1000,2013,1000021497,001,INV100000000052930,8844610592,ZYU5636450,101209.42,20131005,0027
[11225],001,1000,2004,1000008652,001,INV100000000022889,5744885377,JMV1008381,19828466.51,20041015,0013
[11226],001,6000,2008,1000029833,001,INV100000000008119,8084998704,TIH6044372,327200.82,20080927,0025
[11227],001,1000,2010,1000011741,001,INV100000000005208,3038826662,YSV1911248,20274759.81,20100924,0020
[11228],001,1000,2010,1000000876,001,INV100000000018744,1654025107,YSV1911248,74784776.38,20101007,0020
[11229],001,1000,2010,1000015563,001,INV100000000009228,0225475195,YSV1911248,30404016.48,20100925,0020
[11230],001,1000,2010,1000017652,002,INV100000000023371,5675707957,YSV1911248,3359902.97,20101102,0020
[11231],001,1000,2022,1000016215,001,INV100000000026879,3505216454,CEI4303673,193154.26,20221023,0013
[11232],001,4000,2012,1000054610,001,INV100000000028960,3855852713,UKG9830524,212066.24,20121011,0017
[11233],001,6000,2008,1000010446,001,INV100000000000773,2358841985,MLW7256855,270433.11,20081005,0027
[11234],001,1000,2011,1000020640,001,INV100000000008941,6861708266,MUT0417299,151553.89,20111024,0013
[11235],001,5000,2006,1000036112,001,INV100000000010093,3740395090,ZTM3306886,453098.05,20061031,0021
[11236],001,2000,2011,1000006724,001,INV100000000008171,8347211962,BEY4435252,228031.55,20111005,0006
[11237],001,4000,2005,1000029124,001,INV100000000012420,7254138642,PNH6985521,108321.94,20051006,0028
[11238],001,4000,2005,1000012431,001,INV100000000037342,8310621615,PNH6985521,172047.82,20050926,0028
[11239],001,4000,2005,1000019785,001,INV100000000015328,7766566846,PNH6985521,32160.53,20050930,0028
[11240],001,4000,2005,1000004954,001,INV100000000019895,3382167780,PNH6985521,161448.88,20051003,0028
[11241],001,4000,2005,1000016332,001,INV100000000014161,4128771568,PNH6985521,110294.78,20051004,0028
[11242],001,4000,2005,1000011240,001,INV100000000047443,6891805910,PNH6985521,218216.75,20051006,0028
[11243],001,1000,2023,1000002472,001,INV100000000023387,3673924525,TAE8255972,256162.87,20231008,0011
[11244],001,1000,2007,1000020048,001,INV100000000009757,2139899689,MLW7256855,323717.6,20071017,0004
[11245],001,2000,2019,1000011772,001,INV100000000012263,5084277190,MLW7256855,180159.99,20191003,0006
[11246],001,1000,2008,1000010874,001,INV100000000025375,7785012232,KVF4482570,32815.91,20080927,0006
[11247],001,1000,2003,1000003038,001,INV100000000015540,9766784681,ETW4696582,2109391.43,20031017,0027
[11248],001,3000,2016,1000019575,001,INV100000000000225,9413920230,EEN7276041,161315.1,20160925,0028
[11249],001,1000,2001,1000047619,003,INV100000000008909,2924866012,YSD3087280,107371.32,20011012,0024
[11250],001,3000,2016,1000008702,002,INV100000000006110,9824478804,GXB1113780,454279.59,20161014,0017
[11251],001,3000,2016,1000026471,001,INV100000000011624,1824843891,GXB1113780,88555.26,20160922,0017
[11252],001,3000,2016,1000004866,001,INV100000000010689,8182161373,GXB1113780,107371.38,20161015,0017
[11253],001,1000,2001,1000019290,001,INV100000000026459,5993272104,YMT4618717,83619.28,20010930,0017
[11254],001,1000,2013,1000007652,001,INV100000000013084,1113392101,YMT4618717,61583.23,20131006,0017
[11255],001,7000,2018,1000011732,001,INV100000000025170,0960354575,ABL2462450,57286.57,20181018,0024
[11256],001,1000,2004,1000010145,001,INV100000000053967,0378687754,BEY4435252,64529.53,20040924,0012
[11257],001,5000,2013,1000024222,002,INV100000000015083,4519021543,EEN7276041,76344.17,20131016,0023
[11258],001,2000,2011,1000038193,001,INV100000000017314,6999930816,JJM5054555,162546.18,20111028,0008
[11259],001,3000,2002,1000028955,001,INV100000000030548,0201566939,TCO9263651,162651.58,20021016,0011
[11260],001,2000,2004,1000009668,001,INV100000000015874,2622754324,YSD3087280,128813.69,20040922,0002
[11261],001,3000,2024,1000016759,001,INV100000000040992,0282213599,AVR1905370,121038.62,20241006,0016
[11262],001,3000,2011,1000001777,001,INV100000000018290,0048482916,YGQ8237982,173260.35,20111002,0027
[11263],001,1000,2009,1000000878,001,INV100000000071496,4283080949,UNU1323836,258493.0,20091008,0021
[11264],001,2000,2008,1000007640,001,INV100000000013761,6183470524,JJM5054555,132796.8,20080922,0008
[11265],001,3000,2017,1000007072,001,INV100000000009303,9187199909,KVF4482570,33959.02,20171002,0006
[11266],001,1000,2014,1000011327,001,INV100000000015810,7146528870,JVE9656627,247071.06,20140920,0009
[11267],001,4000,2015,1000014046,001,INV100000000000160,9247601383,JYB8631854,103166.96,20151019,0026
[11268],001,4000,2014,1000006489,001,INV100000000003623,0947565178,ZTM3306886,163322.64,20141003,0028
[11269],001,4000,2006,1000014559,001,INV100000000018428,5416984496,TCO9263651,30398.55,20061019,0006
[11270],001,4000,2006,1000011867,001,INV100000000007455,9719259204,TCO9263651,158791.72,20061004,0006
[11271],001,2000,2021,1000061620,001,INV100000000005935,9166808923,TIH6044372,221823.12,20211008,0022
[11272],001,1000,2011,1000010950,001,INV100000000016958,8160041700,CEI4303673,73076.8,20110925,0013
[11273],001,1000,2021,1000006099,001,INV100000000023257,9511907894,ETW4696582,1480409.42,20210929,0027
[11274],001,1000,2005,1000002037,001,INV100000000010835,0283578552,TAE8255972,278457.19,20051007,0011
[11275],001,1000,2005,1000005231,001,INV100000000006243,3204542839,TAE8255972,8546.02,20051017,0011
[11276],001,1000,2005,1000015579,001,INV100000000014923,3617182453,TAE8255972,135852.94,20051003,0011
[11277],001,1000,2005,1000005666,001,INV100000000008854,8093001121,TAE8255972,122174.9,20050930,0011
[11278],001,1000,2012,1000003063,001,INV100000000009937,9499949430,MUT0417299,193877.51,20121005,0013
[11279],001,1000,2012,1000019679,001,INV100000000010205,7557378719,MUT0417299,125440.58,20120925,0013
[11280],001,1000,2012,1000002061,001,INV100000000007415,6540105054,MUT0417299,331383.74,20120926,0013
[11281],001,1000,2012,1000019790,001,INV100000000021645,1737508136,MUT0417299,221939.98,20120923,0013
[11282],001,1000,2012,1000042526,001,INV100000000034790,1224585580,MUT0417299,429545.45,20121021,0013
[11283],001,1000,2012,1000014777,001,INV100000000005689,5222306570,MUT0417299,64289.51,20121004,0013
[11284],001,2000,2023,1000004291,001,INV100000000052064,4785896381,KST5094255,311208.12,20231008,0026
[11285],001,2000,2023,1000001199,001,INV100000000005586,8104638978,KST5094255,60216.35,20230925,0026
[11286],001,2000,2023,1000010396,001,INV100000000004411,4803304500,KST5094255,146177.37,20230923,0026
[11287],001,2000,2023,1000010802,001,INV100000000010143,0244850328,KST5094255,238556.91,20230925,0026
[11288],001,2000,2012,1000006008,002,INV100000000001129,5543429808,KBR7146665,337460514.6,20121011,0019
[11289],001,2000,2005,1000014179,001,INV100000000017082,0701882343,NVA0018948,522138.19,20051003,0002
[11290],001,1000,2001,1000009459,001,INV100000000021004,7341239878,QYY2957205,145594.36,20011020,0001
[11291],001,1000,2013,1000011299,001,INV100000000008874,9366588285,GPN1729300,231888577.06,20130921,0006
[11292],001,1000,2006,1000008726,002,INV100000000012332,0093271455,JMV1008381,25607611.79,20060926,0013
[11293],001,1000,2014,1000007016,001,INV100000000001478,0128718274,TIH6044372,76707.96,20141010,0007
[11294],001,1000,2020,1000004019,001,INV100000000007100,6395891682,EXV9923358,67889.56,20201027,0011
[11295],001,2000,2011,1000017956,001,INV100000000002060,0032155892,DDD0641353,232745.78,20110927,0023
[11296],001,6000,2020,1000023908,001,INV100000000010815,8270659053,XWZ9909813,22546.44,20201002,0015
[11297],001,6000,2005,1000007024,001,INV100000000016556,0783408879,HFX5107881,199888.33,20051016,0024
[11298],001,5000,2000,1000000784,001,INV100000000000696,2027605080,JJM5054555,92743.62,20000930,0022
[11299],001,3000,2002,1000006149,001,INV100000000000776,0705104556,YSD3087280,91455.09,20021027,0004
[11300],001,1000,2005,1000000597,001,INV100000000002497,5650738870,XQI8289538,39640.46,20050929,0023
[11301],001,1000,2008,1000010203,001,INV100000000035673,3484385235,KVF4482570,22765.66,20080930,0006
[11302],001,2000,2014,1000075802,001,INV100000000000942,3726722550,CDK1354752,108201.59,20141011,0021
[11303],001,3000,2011,1000023070,001,INV100000000004941,6074513238,GPN1729300,307863983.36,20111003,0010
[11304],001,1000,2017,1000000272,001,INV100000000034336,0007596148,YMT4618717,119327.39,20170929,0017
[11305],001,4000,2005,1000020792,003,INV100000000016903,2000802610,YMT4618717,84083.04,20051015,0029
[11306],001,2000,2018,1000015858,001,INV100000000021051,8450201515,MTU0130847,186714.12,20181016,0017
[11307],001,2000,2015,1000013878,001,INV100000000024772,6198136882,SIZ6820794,379994.9,20151001,0007
[11308],001,1000,2011,1000015403,002,INV100000000002959,5194945720,ZTM3306886,194468.36,20110930,0013
[11309],001,2000,2000,1000010246,001,INV100000000018108,0747860661,XWZ9909813,114077.3,20001006,0015
[11310],001,1000,2009,1000059535,001,INV100000000012338,8500436120,YGQ8237982,441551.14,20091009,0021
[11311],001,1000,2006,1000012749,001,INV100000000028290,2246768168,MLW7256855,230005.49,20061010,0004
[11312],001,2000,2022,1000005355,001,INV100000000003283,0687133680,KVF4482570,161856.91,20221009,0029
[11313],001,1000,2003,1000031642,001,INV100000000010201,1312260219,XQI8289538,225833.11,20030928,0023
[11314],001,3000,2019,1000000546,001,INV100000000007500,1164509573,BEY4435252,21829.89,20190926,0015
[11315],001,3000,2019,1000004836,002,INV100000000021537,8646865048,BEY4435252,86826.24,20191004,0015
[11316],001,3000,2019,1000030818,001,INV100000000002789,6664591230,BEY4435252,30966.31,20190921,0015
[11317],001,3000,2019,1000026190,001,INV100000000002874,8873953291,BEY4435252,202552.44,20191008,0015
[11318],001,1000,2002,1000004244,001,INV100000000000549,5080224679,GPN1729300,127569418.82,20021009,0006
[11319],001,3000,2017,1000003099,001,INV100000000019802,4508934295,QNK4898931,19531342.34,20170922,0020
[11320],001,3000,2017,1000010884,001,INV100000000015452,1755495025,QNK4898931,18852997.03,20171002,0020
[11321],001,3000,2017,1000021521,001,INV100000000012898,0405566172,QNK4898931,26557703.62,20171014,0020
[11322],001,3000,2017,1000023614,001,INV100000000033393,4266730961,QNK4898931,5150327.74,20171023,0020
[11323],001,3000,2021,1000018454,002,INV100000000029464,0603706844,UKG9830524,93791.7,20211016,0026
[11324],001,1000,2024,1000006154,001,INV100000000000968,4458508974,JVE9656627,148805.21,20240922,0009
[11325],001,1000,2024,1000005704,001,INV100000000011660,2485278255,JVE9656627,223750.51,20241009,0009
[11326],001,1000,2024,1000017008,001,INV100000000017221,6849481017,JVE9656627,269595.79,20241009,0009
[11327],001,1000,2023,1000014436,001,INV100000000000264,0876108077,CEI4303673,269305.59,20231004,0013
[11328],001,7000,2002,1000010654,001,INV100000000017537,2786351694,XVO6675883,87855.53,20021009,0022
[11329],001,1000,2013,1000026983,001,INV100000000032805,3367713516,ABL2462450,79291.13,20131010,0010
[11330],001,3000,2012,1000019704,001,INV100000000009563,4565472172,BEY4435252,48105.59,20121012,0015
[11331],001,1000,2005,1000001077,001,INV100000000001819,1764142130,XQI8289538,181535.44,20050930,0023
[11332],001,1000,2006,1000012211,001,INV100000000003418,9745021598,XVO6675883,32119.76,20061005,0026
[11333],001,1000,2024,1000016608,001,INV100000000023759,2957742928,TLW0369383,45436560.48,20240923,0015
[11334],001,1000,2014,1000039891,001,INV100000000008240,9656494522,KVF4482570,188590.94,20141002,0006
[11335],001,1000,2014,1000013549,001,INV100000000025821,2591059296,KVF4482570,157879.3,20141020,0006
[11336],001,1000,2014,1000006000,001,INV100000000003375,7912284485,KVF4482570,63355.95,20140926,0006
[11337],001,2000,2018,1000016342,001,INV100000000013262,3642361318,ABL2462450,38608.27,20181007,0020
[11338],001,1000,2020,1000011696,001,INV100000000008785,7875385518,QYY2957205,97390.05,20201001,0001
[11339],001,2000,2019,1000002140,001,INV100000000009194,0102625931,JVE9656627,206732.85,20190922,0001
[11340],001,1000,2023,1000012957,002,INV100000000009214,5542567597,UKG9830524,339980.69,20231007,0030
[11341],001,4000,2018,1000006887,001,INV100000000009439,8183049833,ZTM3306886,236440.22,20181027,0028
[11342],001,1000,2012,1000012009,001,INV100000000025106,1169762020,TLW0369383,1519777.09,20121029,0015
[11343],001,1000,2023,1000000525,001,INV100000000015065,3003573707,YSV1911248,35183928.28,20230925,0020
[11344],001,2000,2013,1000033251,001,INV100000000003215,3137746537,EVP4571878,136596.51,20130922,0019
[11345],001,3000,2007,1000009342,002,INV100000000003718,2080645749,IUX2238877,253550.65,20071020,0016
[11346],001,3000,2007,1000024867,001,INV100000000009922,1530752109,IUX2238877,111068.66,20071004,0016
[11347],001,3000,2007,1000010401,001,INV100000000006688,1997742455,IUX2238877,34219.73,20070923,0016
[11348],001,1000,2014,1000005380,001,INV100000000018482,9696226531,NVA0018948,1740629.92,20141007,0001
[11349],001,1000,2014,1000013561,001,INV100000000017260,1991209854,NVA0018948,1940520.35,20141002,0001
[11350],001,1000,2014,1000001530,001,INV100000000026010,3517148240,NVA0018948,857551.63,20141007,0001
[11351],001,1000,2014,1000029398,001,INV100000000023596,2604756634,NVA0018948,4812627.25,20141001,0001
[11352],001,1000,2014,1000013825,001,INV100000000005312,7919390884,NVA0018948,4138797.54,20141001,0001
[11353],001,3000,2005,1000022340,001,INV100000000008825,8045150443,SIZ6820794,192723.21,20051104,0008
[11354],001,1000,2003,1000046544,001,INV100000000026336,7262208089,UNU1323836,115253.98,20030927,0021
[11355],001,1000,2013,1000000026,001,INV100000000032902,0798805831,KST5094255,221669.4,20130922,0005
[11356],001,3000,2017,1000019620,001,INV100000000041902,1669344063,TIH6044372,83299.76,20171017,0028
[11357],001,1000,2012,1000012738,001,INV100000000006999,3360635806,MLW7256855,261568.54,20121011,0004
[11358],001,2000,2015,1000003104,001,INV100000000021483,2203286439,QYY2957205,248700.32,20151012,0009
[11359],001,2000,2015,1000011903,001,INV100000000012906,2524544500,QYY2957205,222129.71,20150928,0009
[11360],001,2000,2015,1000020479,001,INV100000000011006,3076495167,QYY2957205,102885.89,20150929,0009
[11361],001,2000,2018,1000013931,001,INV100000000002516,4586933475,TLW0369383,22234889.91,20180926,0022
[11362],001,4000,2021,1000004933,001,INV100000000017250,6804409351,PNH6985521,45909.63,20211006,0028
[11363],001,4000,2018,1000001668,001,INV100000000014342,7480568108,JYB8631854,205542.79,20180923,0026
[11364],001,1000,2016,1000010025,001,INV100000000009768,2804530524,JJM5054555,193109.79,20161019,0001
[11365],001,2000,2004,1000001664,001,INV100000000003715,2739220605,MLW7256855,202894.85,20041004,0006
[11366],001,1000,2011,1000003757,001,INV100000000005393,3109661772,ABL2462450,237429.03,20111006,0010
[11367],001,1000,2018,1000008067,001,INV100000000006092,6183221914,NVA0018948,537613.84,20181011,0001
[11368],001,1000,2007,1000027762,001,INV100000000021456,5950591345,CZR7214715,268328.78,20070928,0028
[11369],001,1000,2007,1000027191,001,INV100000000014024,1807038087,CZR7214715,73776.35,20070928,0028
[11370],001,1000,2007,1000026079,001,INV100000000018471,6993270878,CZR7214715,56735.84,20070923,0028
[11371],001,1000,2007,1000006737,001,INV100000000007307,3367108143,CZR7214715,106707.11,20071009,0028
[11372],001,1000,2007,1000008440,001,INV100000000012430,2828820433,CZR7214715,332729.87,20071011,0028
[11373],001,2000,2020,1000015147,001,INV100000000009111,5790421765,XVO6675883,126367.11,20201007,0029
[11374],001,1000,2021,1000003723,002,INV100000000007287,4741151060,NVA0018948,164122.05,20211021,0001
[11375],001,1000,2003,1000007945,001,INV100000000025071,4543023009,SIZ6820794,98887.03,20031020,0004
[11376],001,1000,2008,1000003570,002,INV100000000065736,9034501005,KST5094255,351573.05,20081003,0005
[11377],001,1000,2008,1000002324,001,INV100000000025557,3937684798,KST5094255,210523.26,20081103,0005
[11378],001,1000,2008,1000052180,001,INV100000000028523,9506164477,KST5094255,101758.05,20081004,0005
[11379],001,1000,2008,1000009242,001,INV100000000006793,9113703933,KST5094255,247500.34,20081007,0005
[11380],001,4000,2018,1000048471,001,INV100000000031418,5652738691,TAE8255972,130451.88,20181023,0010
[11381],001,4000,2018,1000020535,001,INV100000000020892,1674646256,TAE8255972,177211.13,20181024,0010
[11382],001,4000,2018,1000009987,001,INV100000000007315,8504790287,TAE8255972,36281.89,20180925,0010
[11383],001,2000,2004,1000021803,001,INV100000000000923,9370312632,JMV1008381,27427631.12,20041005,0003
[11384],001,1000,2015,1000026866,001,INV100000000007681,7283766036,KST5094255,182296.08,20151031,0005
[11385],001,1000,2024,1000028526,001,INV100000000035262,4055308110,CZR7214715,222387.27,20241013,0028
[11386],001,1000,2018,1000026598,001,INV100000000018110,6000353014,XQI8289538,298807.76,20181011,0023
[11387],001,1000,2009,1000016512,001,INV100000000002137,9909762059,YMT4618717,118013.6,20091001,0017
[11388],001,3000,2023,1000017564,001,INV100000000016888,9494358354,TAE8255972,95848.74,20231012,0008
[11389],001,2000,2020,1000020401,001,INV100000000009827,7057626555,NVA0018948,1712562.83,20201025,0002
[11390],001,2000,2024,1000005435,001,INV100000000005902,2655326558,CDK1354752,68098.15,20241004,0021
[11391],001,1000,2006,1000019108,001,INV100000000017112,8233625429,YSD3087280,80879.49,20060925,0024
[11392],001,1000,2016,1000017037,001,INV100000000020832,5874128823,DDD0641353,224173.22,20161018,0025
[11393],001,1000,2016,1000017825,001,INV100000000008050,6486986951,DDD0641353,98981.68,20160925,0025
[11394],001,1000,2016,1000000164,001,INV100000000010878,0829935985,DDD0641353,345896.65,20161015,0025
[11395],001,1000,2016,1000005209,001,INV100000000004041,1434626049,DDD0641353,96659.87,20161012,0025
[11396],001,1000,2016,1000032542,001,INV100000000007298,9445190646,ZAL0239607,189682.26,20160929,0008
[11397],001,1000,2001,1000021098,001,INV100000000007151,2300611352,QNK4898931,25064229.13,20010930,0019
[11398],001,2000,2020,1000014577,001,INV100000000011333,6973779817,MLW7256855,79144.36,20201002,0006
[11399],001,3000,2006,1000004622,001,INV100000000005428,0843046434,SIZ6820794,322048.13,20060927,0008
[11400],001,3000,2014,1000005303,001,INV100000000016012,6293535317,TLW0369383,48653363.52,20141010,0005
[11401],001,2000,2018,1000018978,001,INV100000000002786,3463635255,CDK1354752,137673.92,20181010,0021
[11402],001,2000,2004,1000002922,001,INV100000000000812,3618843321,CEI4303673,135684.94,20041007,0022
[11403],001,1000,2002,1000008416,001,INV100000000034010,6554211235,YSD3087280,301254.47,20020926,0024
[11404],001,6000,2019,1000005532,001,INV100000000007445,7272903498,JVE9656627,171287.36,20190922,0021
[11405],001,1000,2010,1000017413,001,INV100000000002999,6620494477,EIJ1498063,193419.88,20100923,0010
[11406],001,1000,2010,1000028222,001,INV100000000031990,2610324223,EIJ1498063,84329.19,20101008,0010
[11407],001,6000,2023,1000008602,001,INV100000000024415,6153448478,TLW0369383,10993092.64,20230925,0007
[11408],001,2000,2014,1000008999,001,INV100000000010634,4926749424,JVE9656627,245139.3,20140929,0001
[11409],001,2000,2017,1000012792,001,INV100000000006588,4149852035,CEI4303673,60684.47,20170924,0022
[11410],001,1000,2019,1000009753,001,INV100000000016036,1895811339,CZR7214715,235622.47,20191016,0028
[11411],001,1000,2019,1000021556,001,INV100000000003931,4837802351,CZR7214715,143242.12,20191007,0028
[11412],001,1000,2019,1000015652,001,INV100000000010496,4360356359,CZR7214715,175587.79,20191011,0028
[11413],001,1000,2019,1000014503,002,INV100000000017091,1743030259,CZR7214715,63376.41,20191011,0028
[11414],001,1000,2019,1000018862,001,INV100000000000777,8913091936,CZR7214715,129822.23,20190928,0028
[11415],001,1000,2000,1000039406,001,INV100000000014783,7406821864,CEI4303673,96665.49,20001010,0013
[11416],001,3000,2016,1000045079,002,INV100000000002966,6242222057,GXB1113780,66013.26,20160923,0017
[11417],001,1000,2020,1000001604,002,INV100000000009467,9212622641,CEI4303673,79344.28,20200926,0013
[11418],001,1000,2020,1000039565,001,INV100000000025682,6220208930,CEI4303673,146287.65,20200927,0013
[11419],001,1000,2020,1000008501,001,INV100000000012505,3448343902,CEI4303673,159480.32,20201008,0013
[11420],001,1000,2020,1000017991,001,INV100000000012578,2159904884,CEI4303673,16364.45,20201004,0013
[11421],001,4000,2009,1000033298,001,INV100000000011580,8602381318,DDD0641353,368787.14,20090924,0030
[11422],001,1000,2004,1000032678,001,INV100000000002181,6797976763,MUT0417299,70084.76,20041006,0013
[11423],001,4000,2022,1000009096,001,INV100000000010404,8213535650,YGQ8237982,267446.83,20220929,0007
[11424],001,3000,2014,1000020878,001,INV100000000018707,6357454610,JYB8631854,139361.71,20141019,0023
[11425],001,1000,2002,1000007400,001,INV100000000004702,6200861801,EIJ1498063,33937.41,20021008,0010
[11426],001,3000,2021,1000015075,001,INV100000000025065,4087525264,YSV1911248,44682244.31,20211007,0005
[11427],001,3000,2021,1000006933,001,INV100000000009405,2746188562,YSV1911248,1162134.3,20211003,0005
[11428],001,3000,2021,1000012013,002,INV100000000002850,1634576297,YSV1911248,14420827.64,20210922,0005
[11429],001,1000,2020,1000016799,001,INV100000000001572,2210580410,ZYU5636450,123796.08,20201003,0027
[11430],001,1000,2014,1000009211,001,INV100000000012111,1438825226,ZTM3306886,264321.84,20140930,0013
[11431],001,2000,2003,1000012138,002,INV100000000012702,9840819501,IUX2238877,322318.27,20030923,0004
[11432],001,3000,2001,1000037889,001,INV100000000008762,2184963401,CDK1354752,39798.72,20011001,0016
[11433],001,4000,2018,1000000007,001,INV100000000018554,5779824264,KBR7146665,78485087.05,20181013,0028
[11434],001,1000,2007,1000022531,001,INV100000000002736,8284345619,CEI4303673,269108.44,20071011,0013
[11435],001,2000,2024,1000034642,001,INV100000000010473,1727522603,HFX5107881,128147.42,20241008,0030
[11436],001,1000,2003,1000023454,001,INV100000000008869,4493989342,ZYU5636450,252957.9,20031004,0027
[11437],001,1000,2014,1000011024,001,INV100000000015759,6025012599,AVR1905370,183409.49,20141009,0014
[11438],001,3000,2006,1000007613,001,INV100000000014829,0727568983,MUT0417299,152077.26,20061007,0001
[11439],001,1000,2010,1000024881,001,INV100000000004855,1545649061,YGQ8237982,176935.34,20101018,0021
[11440],001,2000,2005,1000008454,001,INV100000000029940,9376700820,EEN7276041,88580.93,20050929,0013
[11441],001,4000,2017,1000017386,001,INV100000000002309,5389339144,TAE8255972,126070.49,20171009,0010
[11442],001,1000,2006,1000019464,001,INV100000000007624,9839312281,TCO9263651,166905.31,20061009,0022
[11443],001,1000,2008,1000026960,001,INV100000000039800,2661882178,MTU0130847,286503.66,20080929,0010
[11444],001,1000,2008,1000004536,001,INV100000000033098,2652164841,MTU0130847,335249.9,20081003,0010
[11445],001,1000,2008,1000050690,001,INV100000000017842,4272495676,MTU0130847,160376.2,20081009,0010
[11446],001,1000,2016,1000033300,001,INV100000000017730,4037735629,QNK4898931,12227766.84,20160927,0019
[11447],001,1000,2013,1000003242,001,INV100000000017193,2313961893,EVP4571878,64172.42,20131005,0017
[11448],001,1000,2013,1000012869,001,INV100000000004785,5461035976,EVP4571878,176098.6,20131011,0017
[11449],001,1000,2013,1000003904,001,INV100000000038496,5298790816,EVP4571878,61006.99,20131012,0017
[11450],001,1000,2013,1000008089,001,INV100000000004498,7402630474,EVP4571878,55888.66,20131001,0017
[11451],001,1000,2013,1000026313,001,INV100000000016344,4375449683,EVP4571878,110254.02,20131002,0017
[11452],001,1000,2013,1000005487,001,INV100000000009847,8376952206,EVP4571878,12487.94,20131012,0017
[11453],001,1000,2022,1000020444,001,INV100000000018183,3066931291,KVF4482570,74796.31,20220922,0006
[11454],001,1000,2010,1000044817,001,INV100000000007344,4779611311,JVE9656627,184127.16,20101003,0009
[11455],001,3000,2002,1000020298,001,INV100000000011362,6287910386,GPN1729300,511116722.73,20021008,0010
[11456],001,2000,2024,1000018795,001,INV100000000011786,7068419726,IUX2238877,467311.61,20241023,0004
[11457],001,1000,2003,1000010096,001,INV100000000028206,2814856752,KBR7146665,61344787.94,20031017,0002
[11458],001,2000,2015,1000017362,001,INV100000000001627,1599412777,YSV1911248,17771743.36,20151005,0021
[11459],001,1000,2007,1000001271,001,INV100000000016644,6374759947,ZYU5636450,7213.18,20071020,0027
[11460],001,1000,2007,1000008042,001,INV100000000000458,7153896640,ZYU5636450,106514.22,20071013,0027
[11461],001,1000,2007,1000008880,001,INV100000000003898,2654319863,ZYU5636450,214909.94,20071008,0027
[11462],001,3000,2021,1000015498,001,INV100000000029271,0293529836,TCO9263651,252321.17,20211011,0011
[11463],001,8000,2006,1000015995,001,INV100000000006997,7685014733,SVK9876542,184704.68,20061018,0015
[11464],001,1000,2004,1000005390,001,INV100000000009083,2582410985,MTU0130847,79838.14,20040921,0010
[11465],001,2000,2022,1000003689,001,INV100000000006970,4076455537,XQI8289538,33547.21,20221005,0011
[11466],001,2000,2010,1000020371,001,INV100000000031656,4312586758,PNH6985521,87382.07,20101010,0007
[11467],001,3000,2002,1000002003,001,INV100000000000719,5026321996,CDK1354752,102363.24,20020925,0016
[11468],001,1000,2024,1000025737,001,INV100000000021682,8696575870,ZTM3306886,454052.46,20241007,0013
[11469],001,1000,2016,1000014362,001,INV100000000011916,5437327318,DDD0641353,120013.49,20161018,0025
[11470],001,1000,2021,1000019908,002,INV100000000007110,3370090195,PNH6985521,24049.34,20211009,0021
[11471],001,2000,2019,1000037922,001,INV100000000000308,7027104557,EVP4571878,150151.86,20190928,0019
[11472],001,1000,2005,1000017010,001,INV100000000011930,6402081655,JJM5054555,136425.96,20051003,0001
[11473],001,2000,2006,1000009165,002,INV100000000020264,6929612262,MUT0417299,78021.66,20060925,0025
[11474],001,2000,2006,1000008660,001,INV100000000018848,2457697109,MUT0417299,84173.93,20061101,0025
[11475],001,2000,2006,1000001246,001,INV100000000001654,7777170478,MUT0417299,259956.67,20060929,0025
[11476],001,2000,2006,1000018425,001,INV100000000022512,5694190762,MUT0417299,104494.63,20060927,0025
[11477],001,2000,2006,1000010324,001,INV100000000004081,0429114936,MUT0417299,83096.09,20061019,0025
[11478],001,2000,2006,1000012668,001,INV100000000011627,9340637613,MUT0417299,160611.14,20061004,0025
[11479],001,1000,2011,1000006972,001,INV100000000009044,4828227545,TIH6044372,424768.97,20110924,0007
[11480],001,1000,2011,1000010395,001,INV100000000009842,3367538569,YMT4618717,106008.45,20111006,0017
